epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
0,49839.000176,0.0,0.152,8e-05,63.0,2.2077276725154746,216475,50196.14918840087,1000000,model/partialdp/20210506/234049/data-wikitext-2-add1b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-49839.0001760_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,3083.0169287,0.04886,2.548,8e-05,4.8,0.5124477944637071,701032,31075.895598517374,1000000,model/partialdp/20210506/234049/data-wikitext-2-add1b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-3083.0169287_acc-0.04886_epoch-1_ep-2.548_dl-8e-05_ap-4.80
1,2119.4835409,0.04886,2.612,8e-05,4.7,0.38108479919789673,767860,20025.453273145537,1000000,model/partialdp/20210506/234049/data-wikitext-2-add1b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-2119.4835409_acc-0.04886_epoch-1_ep-2.612_dl-8e-05_ap-4.70
1,1898.0822734,0.04772,2.644,8e-05,4.7,0.33286176920084287,793960,16869.186324201968,1000000,model/partialdp/20210506/234049/data-wikitext-2-add1b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1898.0822734_acc-0.04772_epoch-1_ep-2.644_dl-8e-05_ap-4.70
1,1702.5224201,0.04669,2.677,8e-05,4.7,0.2762335132124001,825744,18717.58995198834,1000000,model/partialdp/20210506/234049/data-wikitext-2-add1b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1702.5224201_acc-0.04669_epoch-1_ep-2.677_dl-8e-05_ap-4.70
1,1607.0514204,0.04572,2.702,8e-05,4.6,0.25756772867380207,836497,18900.249922487732,1000000,model/partialdp/20210506/234049/data-wikitext-2-add1b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1607.0514204_acc-0.04572_epoch-1_ep-2.702_dl-8e-05_ap-4.60
1,1512.0845177,0.04572,2.718,8e-05,4.6,0.23250452137734,851156,20769.309019703625,1000000,model/partialdp/20210506/234049/data-wikitext-2-add1b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1512.0845177_acc-0.04572_epoch-1_ep-2.718_dl-8e-05_ap-4.60
1,1447.0987911,0.05253,2.735,8e-05,4.6,0.22825299445673863,853668,20843.556495349552,1000000,model/partialdp/20210506/234049/data-wikitext-2-add1b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1447.0987911_acc-0.05253_epoch-1_ep-2.735_dl-8e-05_ap-4.60
1,1393.5474454,0.04681,2.75,8e-05,4.6,0.22731872954199162,854221,21842.981261852485,1000000,model/partialdp/20210506/234049/data-wikitext-2-add1b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1393.5474454_acc-0.04681_epoch-1_ep-2.750_dl-8e-05_ap-4.60
1,1341.0679095,0.04669,2.766,8e-05,4.6,0.22995244044201613,852663,23668.452007398813,1000000,model/partialdp/20210506/234049/data-wikitext-2-add1b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1341.0679095_acc-0.04669_epoch-1_ep-2.766_dl-8e-05_ap-4.60
