epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,49589.6312025,0.0,0.152,8e-05,63.0,0.438,0.494,0.514,0.538,1000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-49589.6312025_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,2080.5536235,0.06286,2.851,8e-05,4.5,0.366,0.5,0.51,0.364,1000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-2080.5536235_acc-0.06286_epoch-1_ep-2.851_dl-8e-05_ap-4.50
2,1699.0695221,0.06286,2.954,8e-05,4.4,0.37,0.506,0.508,0.368,1000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-1699.0695221_acc-0.06286_epoch-2_ep-2.954_dl-8e-05_ap-4.40
3,1487.2769174,0.06286,3.027,8e-05,4.3,0.362,0.494,0.508,0.364,1000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-1487.2769174_acc-0.06286_epoch-3_ep-3.027_dl-8e-05_ap-4.30
4,1265.4595179,0.11429,3.083,8e-05,4.3,0.356,0.488,0.506,0.362,1000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-1265.4595179_acc-0.11429_epoch-4_ep-3.083_dl-8e-05_ap-4.30
5,993.9443547,0.12571,3.138,8e-05,4.2,0.356,0.486,0.506,0.356,1000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-993.9443547_acc-0.12571_epoch-5_ep-3.138_dl-8e-05_ap-4.20
6,863.1870367,0.13143,3.176,8e-05,4.2,0.36,0.488,0.506,0.358,1000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-863.1870367_acc-0.13143_epoch-6_ep-3.176_dl-8e-05_ap-4.20
7,774.0477571,0.18286,3.213,8e-05,4.2,0.354,0.488,0.506,0.36,1000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-774.0477571_acc-0.18286_epoch-7_ep-3.213_dl-8e-05_ap-4.20
8,708.8170634,0.19429,3.251,8e-05,4.2,0.356,0.484,0.506,0.356,1000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-708.8170634_acc-0.19429_epoch-8_ep-3.251_dl-8e-05_ap-4.20
9,657.5361325,0.19429,3.289,8e-05,4.2,0.358,0.484,0.508,0.356,1000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-657.5361325_acc-0.19429_epoch-9_ep-3.289_dl-8e-05_ap-4.20
