epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
39,1562.4560864,0.21714,3.956,8e-05,3.9,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-39_ep-3.956_dl-8e-05_ap-3.90
40,1562.4560864,0.21714,3.974,8e-05,3.9,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-40_ep-3.974_dl-8e-05_ap-3.90
41,1562.4560864,0.21714,3.992,8e-05,3.9,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-41_ep-3.992_dl-8e-05_ap-3.90
42,1562.4560864,0.21714,4.01,8e-05,3.9,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-42_ep-4.010_dl-8e-05_ap-3.90
43,1562.4560864,0.21714,4.028,8e-05,3.9,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-43_ep-4.028_dl-8e-05_ap-3.90
44,1562.4560864,0.21714,4.046,8e-05,3.9,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-44_ep-4.046_dl-8e-05_ap-3.90
45,1562.4560864,0.21714,4.064,8e-05,3.9,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-45_ep-4.064_dl-8e-05_ap-3.90
46,1562.4560864,0.21714,4.082,8e-05,3.9,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-46_ep-4.082_dl-8e-05_ap-3.90
47,1562.4560864,0.21714,4.1,8e-05,3.9,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-47_ep-4.100_dl-8e-05_ap-3.90
48,1562.4560864,0.21714,4.118,8e-05,3.8,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-48_ep-4.118_dl-8e-05_ap-3.80
