epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,49790.7826603,0.0,0.152,8e-05,63.0,0.388,0.508,0.514,0.512,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-49790.7826603_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,2072.8386315,0.06286,2.851,8e-05,4.5,0.366,0.5,0.512,0.368,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-2072.8386315_acc-0.06286_epoch-1_ep-2.851_dl-8e-05_ap-4.50
2,1690.0413294,0.06286,2.954,8e-05,4.4,0.36,0.492,0.51,0.36,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-1690.0413294_acc-0.06286_epoch-2_ep-2.954_dl-8e-05_ap-4.40
3,1474.8724186,0.06286,3.027,8e-05,4.3,0.352,0.498,0.51,0.348,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-1474.8724186_acc-0.06286_epoch-3_ep-3.027_dl-8e-05_ap-4.30
4,1289.2828721,0.08571,3.083,8e-05,4.3,0.35,0.488,0.506,0.346,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-1289.2828721_acc-0.08571_epoch-4_ep-3.083_dl-8e-05_ap-4.30
5,1023.0201651,0.14286,3.138,8e-05,4.2,0.342,0.49,0.506,0.34,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-1023.0201651_acc-0.14286_epoch-5_ep-3.138_dl-8e-05_ap-4.20
6,858.45343,0.14857,3.176,8e-05,4.2,0.35,0.496,0.506,0.346,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-858.4534300_acc-0.14857_epoch-6_ep-3.176_dl-8e-05_ap-4.20
7,768.4572849,0.18286,3.213,8e-05,4.2,0.348,0.486,0.504,0.346,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-768.4572849_acc-0.18286_epoch-7_ep-3.213_dl-8e-05_ap-4.20
8,709.3247814,0.2,3.251,8e-05,4.2,0.342,0.486,0.506,0.342,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-709.3247814_acc-0.20000_epoch-8_ep-3.251_dl-8e-05_ap-4.20
9,655.0930403,0.22286,3.289,8e-05,4.2,0.352,0.486,0.504,0.348,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-655.0930403_acc-0.22286_epoch-9_ep-3.289_dl-8e-05_ap-4.20
10,613.6009841,0.22286,3.32,8e-05,4.1,0.352,0.482,0.504,0.352,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-613.6009841_acc-0.22286_epoch-10_ep-3.320_dl-8e-05_ap-4.10
11,585.2332578,0.22857,3.348,8e-05,4.1,0.356,0.488,0.504,0.356,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-585.2332578_acc-0.22857_epoch-11_ep-3.348_dl-8e-05_ap-4.10
12,564.0037727,0.22857,3.376,8e-05,4.1,0.356,0.484,0.502,0.352,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-564.0037727_acc-0.22857_epoch-12_ep-3.376_dl-8e-05_ap-4.10
13,545.2143192,0.22857,3.404,8e-05,4.1,0.354,0.486,0.504,0.352,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-545.2143192_acc-0.22857_epoch-13_ep-3.404_dl-8e-05_ap-4.10
14,530.8810724,0.23429,3.431,8e-05,4.1,0.358,0.486,0.504,0.352,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-530.8810724_acc-0.23429_epoch-14_ep-3.431_dl-8e-05_ap-4.10
15,517.3480814,0.24571,3.459,8e-05,4.1,0.356,0.488,0.502,0.35,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-517.3480814_acc-0.24571_epoch-15_ep-3.459_dl-8e-05_ap-4.10
16,507.3705481,0.24,3.487,8e-05,4.1,0.362,0.488,0.502,0.356,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-507.3705481_acc-0.24000_epoch-16_ep-3.487_dl-8e-05_ap-4.10
17,497.6705867,0.24571,3.514,8e-05,4.0,0.36,0.49,0.502,0.362,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-497.6705867_acc-0.24571_epoch-17_ep-3.514_dl-8e-05_ap-4.00
18,488.0504929,0.24571,3.536,8e-05,4.0,0.358,0.486,0.504,0.358,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-488.0504929_acc-0.24571_epoch-18_ep-3.536_dl-8e-05_ap-4.00
19,481.1702063,0.23429,3.558,8e-05,4.0,0.356,0.482,0.506,0.354,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-481.1702063_acc-0.23429_epoch-19_ep-3.558_dl-8e-05_ap-4.00
20,474.2014514,0.24,3.579,8e-05,4.0,0.356,0.482,0.506,0.354,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-474.2014514_acc-0.24000_epoch-20_ep-3.579_dl-8e-05_ap-4.00
21,468.0040611,0.26286,3.601,8e-05,4.0,0.354,0.48,0.504,0.354,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-468.0040611_acc-0.26286_epoch-21_ep-3.601_dl-8e-05_ap-4.00
22,461.7070113,0.25714,3.623,8e-05,4.0,0.358,0.482,0.504,0.358,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-461.7070113_acc-0.25714_epoch-22_ep-3.623_dl-8e-05_ap-4.00
23,455.9135465,0.24571,3.645,8e-05,4.0,0.356,0.488,0.504,0.354,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-455.9135465_acc-0.24571_epoch-23_ep-3.645_dl-8e-05_ap-4.00
24,450.3874134,0.25143,3.666,8e-05,4.0,0.364,0.484,0.502,0.36,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-450.3874134_acc-0.25143_epoch-24_ep-3.666_dl-8e-05_ap-4.00
25,447.4054018,0.25143,3.688,8e-05,4.0,0.358,0.482,0.504,0.352,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-447.4054018_acc-0.25143_epoch-25_ep-3.688_dl-8e-05_ap-4.00
26,442.657985,0.25714,3.71,8e-05,4.0,0.354,0.492,0.506,0.354,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-442.6579850_acc-0.25714_epoch-26_ep-3.710_dl-8e-05_ap-4.00
27,439.3055841,0.26857,3.732,8e-05,4.0,0.356,0.496,0.504,0.356,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-439.3055841_acc-0.26857_epoch-27_ep-3.732_dl-8e-05_ap-4.00
28,434.4161169,0.25714,3.753,8e-05,4.0,0.356,0.494,0.504,0.358,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-434.4161169_acc-0.25714_epoch-28_ep-3.753_dl-8e-05_ap-4.00
29,431.145571,0.25714,3.775,8e-05,4.0,0.354,0.496,0.504,0.354,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-431.1455710_acc-0.25714_epoch-29_ep-3.775_dl-8e-05_ap-4.00
30,425.6347647,0.26857,3.794,8e-05,3.9,0.35,0.49,0.506,0.35,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-425.6347647_acc-0.26857_epoch-30_ep-3.794_dl-8e-05_ap-3.90
31,421.8526016,0.25714,3.812,8e-05,3.9,0.348,0.49,0.504,0.35,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-421.8526016_acc-0.25714_epoch-31_ep-3.812_dl-8e-05_ap-3.90
32,418.2944638,0.25714,3.83,8e-05,3.9,0.352,0.492,0.504,0.352,1000,model/dp/20210425/151429/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-418.2944638_acc-0.25714_epoch-32_ep-3.830_dl-8e-05_ap-3.90
