epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,49470.3840047,0.0,0.152,8e-05,63.0,0.494,0.484,0.524,0.496,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-49470.3840047_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,1109.3337498,0.07909,1.785,8e-05,6.4,0.482,0.48,0.524,0.498,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-1109.3337498_acc-0.07909_epoch-1_ep-1.785_dl-8e-05_ap-6.40
2,475.2771141,0.07909,1.823,8e-05,6.4,0.496,0.504,0.52,0.494,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-475.2771141_acc-0.07909_epoch-2_ep-1.823_dl-8e-05_ap-6.40
3,357.8036849,0.0888,1.845,8e-05,6.3,0.498,0.5,0.52,0.506,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-357.8036849_acc-0.08880_epoch-3_ep-1.845_dl-8e-05_ap-6.30
4,310.1270369,0.09205,1.867,8e-05,6.3,0.5,0.53,0.52,0.496,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-310.1270369_acc-0.09205_epoch-4_ep-1.867_dl-8e-05_ap-6.30
5,270.9857319,0.10328,1.883,8e-05,6.2,0.504,0.516,0.52,0.506,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-270.9857319_acc-0.10328_epoch-5_ep-1.883_dl-8e-05_ap-6.20
6,245.6096732,0.12866,1.896,8e-05,6.2,0.498,0.494,0.518,0.502,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-245.6096732_acc-0.12866_epoch-6_ep-1.896_dl-8e-05_ap-6.20
7,226.8805286,0.17478,1.91,8e-05,6.2,0.514,0.478,0.518,0.51,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-226.8805286_acc-0.17478_epoch-7_ep-1.910_dl-8e-05_ap-6.20
8,198.1418047,0.18212,1.924,8e-05,6.2,0.494,0.484,0.516,0.486,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-198.1418047_acc-0.18212_epoch-8_ep-1.924_dl-8e-05_ap-6.20
9,175.1367208,0.20531,1.936,8e-05,6.1,0.468,0.474,0.516,0.472,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-175.1367208_acc-0.20531_epoch-9_ep-1.936_dl-8e-05_ap-6.10
10,161.6829969,0.22864,1.945,8e-05,6.1,0.492,0.48,0.518,0.49,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-161.6829969_acc-0.22864_epoch-10_ep-1.945_dl-8e-05_ap-6.10
11,142.4368271,0.24225,1.955,8e-05,6.1,0.468,0.48,0.516,0.468,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-142.4368271_acc-0.24225_epoch-11_ep-1.955_dl-8e-05_ap-6.10
12,120.2609969,0.29767,1.964,8e-05,6.1,0.48,0.486,0.518,0.484,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-120.2609969_acc-0.29767_epoch-12_ep-1.964_dl-8e-05_ap-6.10
13,100.8578174,0.33352,1.974,8e-05,6.1,0.482,0.49,0.52,0.486,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-100.8578174_acc-0.33352_epoch-13_ep-1.974_dl-8e-05_ap-6.10
14,87.8959118,0.36096,1.983,8e-05,6.1,0.496,0.482,0.522,0.504,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-87.8959118_acc-0.36096_epoch-14_ep-1.983_dl-8e-05_ap-6.10
15,76.565043,0.38649,1.993,8e-05,6.1,0.482,0.48,0.522,0.484,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-76.5650430_acc-0.38649_epoch-15_ep-1.993_dl-8e-05_ap-6.10
16,66.6223052,0.39335,2.002,8e-05,6.1,0.476,0.476,0.522,0.478,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-66.6223052_acc-0.39335_epoch-16_ep-2.002_dl-8e-05_ap-6.10
17,59.0426395,0.40156,2.012,8e-05,6.0,0.476,0.468,0.524,0.472,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-59.0426395_acc-0.40156_epoch-17_ep-2.012_dl-8e-05_ap-6.00
18,52.451971,0.43587,2.019,8e-05,6.0,0.476,0.462,0.522,0.48,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-52.4519710_acc-0.43587_epoch-18_ep-2.019_dl-8e-05_ap-6.00
19,47.7283636,0.45253,2.026,8e-05,6.0,0.486,0.482,0.524,0.488,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-47.7283636_acc-0.45253_epoch-19_ep-2.026_dl-8e-05_ap-6.00
20,42.8560219,0.48768,2.034,8e-05,6.0,0.486,0.484,0.526,0.486,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-42.8560219_acc-0.48768_epoch-20_ep-2.034_dl-8e-05_ap-6.00
21,39.026392,0.50138,2.041,8e-05,6.0,0.494,0.494,0.516,0.49,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-39.0263920_acc-0.50138_epoch-21_ep-2.041_dl-8e-05_ap-6.00
22,36.9472927,0.51119,2.049,8e-05,6.0,0.484,0.492,0.518,0.488,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-36.9472927_acc-0.51119_epoch-22_ep-2.049_dl-8e-05_ap-6.00
23,35.3615622,0.51427,2.056,8e-05,6.0,0.492,0.506,0.514,0.496,1000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-35.3615622_acc-0.51427_epoch-23_ep-2.056_dl-8e-05_ap-6.00
