epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
0,50711.4672059,0.0,0.152,8e-05,63.0,1.107983637686619,463942,49921.57412566937,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-50711.4672059_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,755.5851949,0.07909,1.387,8e-05,8.0,1.0097218224392144,496642,9555.805146914396,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-755.5851949_acc-0.07909_epoch-1_ep-1.387_dl-8e-05_ap-8.00
1,525.3395198,0.07909,1.408,8e-05,7.9,0.9349957795590811,523044,13161.181172548979,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-525.3395198_acc-0.07909_epoch-1_ep-1.408_dl-8e-05_ap-7.90
1,487.1701838,0.07909,1.421,8e-05,7.8,0.83291445001894,561394,17343.79187609859,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-487.1701838_acc-0.07909_epoch-1_ep-1.421_dl-8e-05_ap-7.80
1,479.4118766,0.07909,1.432,8e-05,7.8,0.7131354078236924,609993,22818.33109380707,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-479.4118766_acc-0.07909_epoch-1_ep-1.432_dl-8e-05_ap-7.80
1,470.2295712,0.07909,1.441,8e-05,7.7,0.613537769957869,653592,28231.334156841815,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-470.2295712_acc-0.07909_epoch-1_ep-1.441_dl-8e-05_ap-7.70
1,465.4906711,0.07909,1.448,8e-05,7.7,0.5799801105560007,668973,32187.95913638182,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-465.4906711_acc-0.07909_epoch-1_ep-1.448_dl-8e-05_ap-7.70
1,474.2283994,0.07909,1.454,8e-05,7.7,0.6086985922092794,655788,32692.02404739342,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-474.2283994_acc-0.07909_epoch-1_ep-1.454_dl-8e-05_ap-7.70
1,478.1509714,0.06939,1.461,8e-05,7.7,0.6196451246373265,650831,35048.34727313993,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-478.1509714_acc-0.06939_epoch-1_ep-1.461_dl-8e-05_ap-7.70
1,475.2253188,0.0726,1.467,8e-05,7.6,0.4766889692485812,718625,38513.6374237325,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-475.2253188_acc-0.07260_epoch-1_ep-1.467_dl-8e-05_ap-7.60
1,463.2439256,0.09758,1.471,8e-05,7.6,0.4648109854558591,724566,42197.0350450924,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-463.2439256_acc-0.09758_epoch-1_ep-1.471_dl-8e-05_ap-7.60
1,452.1711675,0.09758,1.476,8e-05,7.6,0.462079769937489,725939,41671.780040993006,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-452.1711675_acc-0.09758_epoch-1_ep-1.476_dl-8e-05_ap-7.60
1,449.2697877,0.10728,1.48,8e-05,7.6,0.5063711096872403,703991,44101.89601717587,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-449.2697877_acc-0.10728_epoch-1_ep-1.480_dl-8e-05_ap-7.60
1,423.3122013,0.10404,1.484,8e-05,7.6,0.527181616315513,693909,45819.33545337899,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-423.3122013_acc-0.10404_epoch-1_ep-1.484_dl-8e-05_ap-7.60
1,406.2597998,0.12914,1.488,8e-05,7.6,0.4343579843210641,740023,52294.02790577391,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-406.2597998_acc-0.12914_epoch-1_ep-1.488_dl-8e-05_ap-7.60
1,393.7183554,0.12914,1.492,8e-05,7.6,0.5372335799117813,689091,47456.30605180427,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-393.7183554_acc-0.12914_epoch-1_ep-1.492_dl-8e-05_ap-7.60
1,384.1432512,0.13884,1.496,8e-05,7.6,0.4714826894415083,721223,47401.48521372762,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-384.1432512_acc-0.13884_epoch-1_ep-1.496_dl-8e-05_ap-7.60
1,360.2305306,0.13938,1.499,8e-05,7.6,0.42987713818524753,742325,51334.22111697401,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-360.2305306_acc-0.13938_epoch-1_ep-1.499_dl-8e-05_ap-7.60
2,169.8310939,0.34081,1.549,8e-05,7.5,0.41146980134722355,751857,49685.44656993287,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-169.8310939_acc-0.34081_epoch-2_ep-1.549_dl-8e-05_ap-7.50
3,81.337081,0.46721,1.587,8e-05,7.4,0.2389292317585081,847374,46243.940047867014,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-81.3370810_acc-0.46721_epoch-3_ep-1.587_dl-8e-05_ap-7.40
4,47.7338285,0.55322,1.623,8e-05,7.3,0.45575994718341306,729126,62762.899080945215,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-47.7338285_acc-0.55322_epoch-4_ep-1.623_dl-8e-05_ap-7.30
5,36.357855,0.60018,1.654,8e-05,7.3,0.5235436519797965,695661,86788.76268734862,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-36.3578550_acc-0.60018_epoch-5_ep-1.654_dl-8e-05_ap-7.30
6,27.1746979,0.63579,1.685,8e-05,7.3,0.608346644549556,655948,147119.10615789608,1000000,model/partialdp/20210430/230016/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-3_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.7_norm-0.005_dl-8e-05.pt_ppl-27.1746979_acc-0.63579_epoch-6_ep-1.685_dl-8e-05_ap-7.30
