epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,50434.7282047,0.0,0.152,8e-05,63.0,0.52,0.0,0.35,0.464,1000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-50434.7282047_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,3142.9575191,0.06286,2.548,8e-05,4.8,0.542,0.0,0.35,0.498,1000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-3142.9575191_acc-0.06286_epoch-1_ep-2.548_dl-8e-05_ap-4.80
1,2204.9666819,0.06286,2.61,8e-05,4.8,0.536,0.0,0.35,0.51,1000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-2204.9666819_acc-0.06286_epoch-1_ep-2.610_dl-8e-05_ap-4.80
1,1869.1508151,0.06286,2.643,8e-05,4.7,0.538,0.0,0.35,0.514,1000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1869.1508151_acc-0.06286_epoch-1_ep-2.643_dl-8e-05_ap-4.70
1,1721.1191653,0.06286,2.672,8e-05,4.7,0.546,0.0,0.35,0.514,1000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1721.1191653_acc-0.06286_epoch-1_ep-2.672_dl-8e-05_ap-4.70
1,1597.1693337,0.05714,2.698,8e-05,4.6,0.548,0.0,0.35,0.526,1000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1597.1693337_acc-0.05714_epoch-1_ep-2.698_dl-8e-05_ap-4.60
1,1512.7297041,0.05714,2.715,8e-05,4.6,0.56,0.0,0.35,0.542,1000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1512.7297041_acc-0.05714_epoch-1_ep-2.715_dl-8e-05_ap-4.60
1,1432.3403591,0.01714,2.73,8e-05,4.6,0.568,0.0,0.348,0.552,1000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1432.3403591_acc-0.01714_epoch-1_ep-2.730_dl-8e-05_ap-4.60
1,1390.2922952,0.05714,2.747,8e-05,4.6,0.564,0.0,0.35,0.556,1000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1390.2922952_acc-0.05714_epoch-1_ep-2.747_dl-8e-05_ap-4.60
1,1313.5962361,0.06286,2.762,8e-05,4.6,0.556,0.0,0.35,0.552,1000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1313.5962361_acc-0.06286_epoch-1_ep-2.762_dl-8e-05_ap-4.60
1,1262.3334201,0.06286,2.778,8e-05,4.6,0.564,0.0,0.35,0.556,1000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1262.3334201_acc-0.06286_epoch-1_ep-2.778_dl-8e-05_ap-4.60
1,1180.5297056,0.07429,2.789,8e-05,4.5,0.564,0.0,0.352,0.552,1000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1180.5297056_acc-0.07429_epoch-1_ep-2.789_dl-8e-05_ap-4.50
