epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
0,50536.2049074,0.0,0.0,0.0,0.0,2.8855423513236538,135321,49898.14809882295,1000000,model/nodp/20210426/234106/data-missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-50536.2049074_acc-0.00000_epoch-0_ep-0.000_dl-0_ap-0.00
1,617.9242701,0.19792,0.0,0.0,0.0,1.2148931007309969,430805,13645.851053097605,1000000,model/nodp/20210426/234106/data-missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-617.9242701_acc-0.19792_epoch-1_ep-0.000_dl-0_ap-0.00
1,403.3488711,0.23333,0.0,0.0,0.0,1.0777716992592588,473760,22571.818873797598,1000000,model/nodp/20210426/234106/data-missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-403.3488711_acc-0.23333_epoch-1_ep-0.000_dl-0_ap-0.00
1,293.0297181,0.28125,0.0,0.0,0.0,9.000092335437381,1953,10470.70429788535,1000000,model/nodp/20210426/234106/data-missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-293.0297181_acc-0.28125_epoch-1_ep-0.000_dl-0_ap-0.00
1,272.8815792,0.25,0.0,0.0,0.0,4.9213027318900195,33002,15451.288722111005,1000000,model/nodp/20210426/234106/data-missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-272.8815792_acc-0.25000_epoch-1_ep-0.000_dl-0_ap-0.00
1,254.7166771,0.31667,0.0,0.0,0.0,12.252088469818727,205,11328.598298266874,1000000,model/nodp/20210426/234106/data-missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-254.7166771_acc-0.31667_epoch-1_ep-0.000_dl-0_ap-0.00
1,256.7787577,0.26042,0.0,0.0,0.0,11.509503803151363,343,17043.347882569906,1000000,model/nodp/20210426/234106/data-missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-256.7787577_acc-0.26042_epoch-1_ep-0.000_dl-0_ap-0.00
1,218.6829171,0.29792,0.0,0.0,0.0,11.931568569324174,256,17128.394743615383,1000000,model/nodp/20210426/234106/data-missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-218.6829171_acc-0.29792_epoch-1_ep-0.000_dl-0_ap-0.00
1,224.3639302,0.29167,0.0,0.0,0.0,11.994930630321601,245,18087.60347823139,1000000,model/nodp/20210426/234106/data-missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-224.3639302_acc-0.29167_epoch-1_ep-0.000_dl-0_ap-0.00
1,212.522466,0.30625,0.0,0.0,0.0,10.365514531153082,758,18519.66302397362,1000000,model/nodp/20210426/234106/data-missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-212.5224660_acc-0.30625_epoch-1_ep-0.000_dl-0_ap-0.00
1,199.7181643,0.29375,0.0,0.0,0.0,11.865479378866402,268,16497.34316138354,1000000,model/nodp/20210426/234106/data-missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-199.7181643_acc-0.29375_epoch-1_ep-0.000_dl-0_ap-0.00
1,194.572146,0.31667,0.0,0.0,0.0,13.287712379549449,100,9087.98078152922,1000000,model/nodp/20210426/234106/data-missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-194.5721460_acc-0.31667_epoch-1_ep-0.000_dl-0_ap-0.00
