epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
0,50536.0525635,0.0,0.152,8e-05,63.0,2.8855423513236538,135321,49898.14809882295,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-50536.0525635_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,3233.8259709,2e-05,2.549,8e-05,4.8,2.0297765582644303,244893,33205.02498641113,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-3233.8259709_acc-0.00002_epoch-1_ep-2.549_dl-8e-05_ap-4.80
1,2159.7874308,4e-05,2.61,8e-05,4.8,1.5247158520736228,347548,19270.627016275976,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-2159.7874308_acc-0.00004_epoch-1_ep-2.610_dl-8e-05_ap-4.80
1,1870.9451346,4e-05,2.643,8e-05,4.7,1.450616686156497,365865,14931.399616262628,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1870.9451346_acc-0.00004_epoch-1_ep-2.643_dl-8e-05_ap-4.70
1,1728.9457193,4e-05,2.674,8e-05,4.7,1.3529858049213601,391481,14651.968572140828,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1728.9457193_acc-0.00004_epoch-1_ep-2.674_dl-8e-05_ap-4.70
1,1603.3523219,1e-05,2.7,8e-05,4.6,1.24160130025777,422903,15099.31495900753,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1603.3523219_acc-0.00001_epoch-1_ep-2.700_dl-8e-05_ap-4.60
1,1528.5605703,4e-05,2.715,8e-05,4.6,1.126092330843246,458155,16657.09126743924,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1528.5605703_acc-0.00004_epoch-1_ep-2.715_dl-8e-05_ap-4.60
1,1459.5325764,1e-05,2.73,8e-05,4.6,1.141175523635546,453390,16629.414050779582,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1459.5325764_acc-0.00001_epoch-1_ep-2.730_dl-8e-05_ap-4.60
1,1392.6824007,4e-05,2.745,8e-05,4.6,1.0660225575193643,477634,16967.65320177854,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1392.6824007_acc-0.00004_epoch-1_ep-2.745_dl-8e-05_ap-4.60
1,1344.4444266,4e-05,2.762,8e-05,4.6,1.0606349903802688,479421,18490.96143239869,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1344.4444266_acc-0.00004_epoch-1_ep-2.762_dl-8e-05_ap-4.60
1,1308.555969,4e-05,2.778,8e-05,4.6,0.9757484142128625,508476,18594.036845099636,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1308.5559690_acc-0.00004_epoch-1_ep-2.778_dl-8e-05_ap-4.60
1,1242.6109698,4e-05,2.789,8e-05,4.5,1.0211483495662605,492724,18383.062779091884,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1242.6109698_acc-0.00004_epoch-1_ep-2.789_dl-8e-05_ap-4.50
1,1205.1901798,1e-05,2.798,8e-05,4.5,0.97962937085126,507110,21268.15279213332,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1205.1901798_acc-0.00001_epoch-1_ep-2.798_dl-8e-05_ap-4.50
1,1157.4611745,4e-05,2.806,8e-05,4.5,0.968748798086505,510949,23831.3705195712,1000000,model/partialdp/20210427/211240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1157.4611745_acc-0.00004_epoch-1_ep-2.806_dl-8e-05_ap-4.50
