epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,49589.6312025,0.0,0.152,8e-05,63.0,0.438,0.494,0.514,0.538,1000,model/partialdp/20210421/123511/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-49589.6312025_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,3119.3370809,0.06286,2.55,8e-05,4.8,0.36,0.488,0.506,0.356,1000,model/partialdp/20210421/123511/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-3119.3370809_acc-0.06286_epoch-1_ep-2.550_dl-8e-05_ap-4.80
1,2145.0674235,0.06286,2.614,8e-05,4.7,0.356,0.486,0.51,0.358,1000,model/partialdp/20210421/123511/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-2145.0674235_acc-0.06286_epoch-1_ep-2.614_dl-8e-05_ap-4.70
1,1856.6588311,0.06286,2.647,8e-05,4.7,0.354,0.486,0.51,0.356,1000,model/partialdp/20210421/123511/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1856.6588311_acc-0.06286_epoch-1_ep-2.647_dl-8e-05_ap-4.70
1,1687.6715369,0.01714,2.678,8e-05,4.7,0.35,0.486,0.508,0.354,1000,model/partialdp/20210421/123511/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1687.6715369_acc-0.01714_epoch-1_ep-2.678_dl-8e-05_ap-4.70
1,1630.2034001,0.01714,2.702,8e-05,4.6,0.356,0.494,0.508,0.356,1000,model/partialdp/20210421/123511/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1630.2034001_acc-0.01714_epoch-1_ep-2.702_dl-8e-05_ap-4.60
1,1512.217953,0.06286,2.717,8e-05,4.6,0.352,0.5,0.508,0.348,1000,model/partialdp/20210421/123511/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1512.2179530_acc-0.06286_epoch-1_ep-2.717_dl-8e-05_ap-4.60
1,1426.7182504,0.06286,2.732,8e-05,4.6,0.35,0.494,0.508,0.348,1000,model/partialdp/20210421/123511/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1426.7182504_acc-0.06286_epoch-1_ep-2.732_dl-8e-05_ap-4.60
1,1385.9072107,0.06286,2.748,8e-05,4.6,0.346,0.488,0.506,0.35,1000,model/partialdp/20210421/123511/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1385.9072107_acc-0.06286_epoch-1_ep-2.748_dl-8e-05_ap-4.60
1,1351.3481222,0.05714,2.764,8e-05,4.6,0.346,0.488,0.506,0.35,1000,model/partialdp/20210421/123511/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1351.3481222_acc-0.05714_epoch-1_ep-2.764_dl-8e-05_ap-4.60
