epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
0,50434.7282047,0.0,0.152,8e-05,63.0,1.918436758511362,264541,51230.433114914624,1000000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-50434.7282047_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,3142.9575191,0.06286,2.548,8e-05,4.8,0.5511075042352012,682496,36437.396173807785,1000000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-3142.9575191_acc-0.06286_epoch-1_ep-2.548_dl-8e-05_ap-4.80
1,2204.9666819,0.06286,2.61,8e-05,4.8,0.44098010723515557,736634,20710.831639611457,1000000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-2204.9666819_acc-0.06286_epoch-1_ep-2.610_dl-8e-05_ap-4.80
1,1869.1508151,0.06286,2.643,8e-05,4.7,0.4041698366024207,755671,16713.75946695194,1000000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1869.1508151_acc-0.06286_epoch-1_ep-2.643_dl-8e-05_ap-4.70
1,1721.1191653,0.06286,2.672,8e-05,4.7,0.37229044937495814,772555,17455.005725669358,1000000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1721.1191653_acc-0.06286_epoch-1_ep-2.672_dl-8e-05_ap-4.70
1,1597.1693337,0.05714,2.698,8e-05,4.6,0.2851293949607374,820668,17154.86411681368,1000000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1597.1693337_acc-0.05714_epoch-1_ep-2.698_dl-8e-05_ap-4.60
1,1512.7297041,0.05714,2.715,8e-05,4.6,0.26744771701187986,830788,18537.000231821054,1000000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1512.7297041_acc-0.05714_epoch-1_ep-2.715_dl-8e-05_ap-4.60
1,1432.3403591,0.01714,2.73,8e-05,4.6,0.21513088764055155,861468,19210.934811315787,1000000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1432.3403591_acc-0.01714_epoch-1_ep-2.730_dl-8e-05_ap-4.60
1,1390.2922952,0.05714,2.747,8e-05,4.6,0.21812667355385784,859681,20076.453424458174,1000000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1390.2922952_acc-0.05714_epoch-1_ep-2.747_dl-8e-05_ap-4.60
1,1313.5962361,0.06286,2.762,8e-05,4.6,0.1881706008566546,877718,21092.773686224813,1000000,model/partialdp/20210417/111003/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.005_dl-8e-05.pt_ppl-1313.5962361_acc-0.06286_epoch-1_ep-2.762_dl-8e-05_ap-4.60
