epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
0,50434.6320767,0.0,0.0,0.0,0.0,1.918436758511362,264541,51230.433114914624,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-50434.6320767_acc-0.00000_epoch-0_ep-0.000_dl-0_ap-0.00
1,473.4957486,0.2375,0.0,0.0,0.0,0.3977996977686509,759015,11293.481989077129,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-473.4957486_acc-0.23750_epoch-1_ep-0.000_dl-0_ap-0.00
1,311.865659,0.26042,0.0,0.0,0.0,0.4507507626894416,731662,18908.0697459542,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-311.8656590_acc-0.26042_epoch-1_ep-0.000_dl-0_ap-0.00
1,261.0619848,0.29583,0.0,0.0,0.0,0.2866666638338238,819794,19638.672196975436,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-261.0619848_acc-0.29583_epoch-1_ep-0.000_dl-0_ap-0.00
1,255.9432555,0.26458,0.0,0.0,0.0,4.565724600307382,42226,12209.50717686972,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-255.9432555_acc-0.26458_epoch-1_ep-0.000_dl-0_ap-0.00
1,212.8524691,0.29792,0.0,0.0,0.0,1.4392420098407612,368761,28883.537876860046,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-212.8524691_acc-0.29792_epoch-1_ep-0.000_dl-0_ap-0.00
1,197.338435,0.3125,0.0,0.0,0.0,2.552173278846155,170498,17748.766269058397,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-197.3384350_acc-0.31250_epoch-1_ep-0.000_dl-0_ap-0.00
1,177.8698162,0.32083,0.0,0.0,0.0,6.7146711754908015,9521,5627.374037959037,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-177.8698162_acc-0.32083_epoch-1_ep-0.000_dl-0_ap-0.00
1,185.498921,0.29583,0.0,0.0,0.0,10.991989355009482,491,4597.499244113422,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-185.4989210_acc-0.29583_epoch-1_ep-0.000_dl-0_ap-0.00
1,173.8193737,0.32083,0.0,0.0,0.0,11.443728535501123,359,1584.2562460873269,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-173.8193737_acc-0.32083_epoch-1_ep-0.000_dl-0_ap-0.00
1,152.0422486,0.33958,0.0,0.0,0.0,7.996771977145771,3915,3572.396605183452,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-152.0422486_acc-0.33958_epoch-1_ep-0.000_dl-0_ap-0.00
1,149.8421322,0.33333,0.0,0.0,0.0,13.609640474436812,80,1451.3699832179834,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-149.8421322_acc-0.33333_epoch-1_ep-0.000_dl-0_ap-0.00
1,143.768949,0.3125,0.0,0.0,0.0,12.176681067160704,216,1801.6368666731607,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-143.7689490_acc-0.31250_epoch-1_ep-0.000_dl-0_ap-0.00
1,141.1572455,0.31875,0.0,0.0,0.0,16.761643567881862,9,812.2127430076789,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-141.1572455_acc-0.31875_epoch-1_ep-0.000_dl-0_ap-0.00
1,149.5391306,0.31042,0.0,0.0,0.0,15.609640474436812,20,663.2083322417288,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-149.5391306_acc-0.31042_epoch-1_ep-0.000_dl-0_ap-0.00
1,133.7710968,0.34167,0.0,0.0,0.0,18.931568569324174,2,189.43185357310753,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-133.7710968_acc-0.34167_epoch-1_ep-0.000_dl-0_ap-0.00
1,146.4466228,0.30833,0.0,0.0,0.0,17.931568569324174,4,356.52507837536336,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-146.4466228_acc-0.30833_epoch-1_ep-0.000_dl-0_ap-0.00
1,127.657831,0.33125,0.0,0.0,0.0,16.761643567881862,9,517.8077922061428,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-127.6578310_acc-0.33125_epoch-1_ep-0.000_dl-0_ap-0.00
1,126.2465462,0.33958,0.0,0.0,0.0,16.609640474436812,10,535.7696922682314,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-126.2465462_acc-0.33958_epoch-1_ep-0.000_dl-0_ap-0.00
1,125.2495594,0.3375,0.0,0.0,0.0,17.609640474436812,5,532.5734746281516,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-125.2495594_acc-0.33750_epoch-1_ep-0.000_dl-0_ap-0.00
1,123.0127103,0.33333,0.0,0.0,0.0,18.346606068603016,3,307.30903635974454,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-123.0127103_acc-0.33333_epoch-1_ep-0.000_dl-0_ap-0.00
1,123.4944286,0.34167,0.0,0.0,0.0,18.346606068603016,3,404.6215469744757,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-123.4944286_acc-0.34167_epoch-1_ep-0.000_dl-0_ap-0.00
1,122.8266974,0.32292,0.0,0.0,0.0,17.931568569324174,4,631.5633910617423,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-122.8266974_acc-0.32292_epoch-1_ep-0.000_dl-0_ap-0.00
2,96.4621606,0.37083,0.0,0.0,0.0,19.931568569324174,1,34.498846680664606,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-96.4621606_acc-0.37083_epoch-2_ep-0.000_dl-0_ap-0.00
3,87.2266443,0.3625,0.0,0.0,0.0,19.931568569324174,1,16.90171095258828,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-87.2266443_acc-0.36250_epoch-3_ep-0.000_dl-0_ap-0.00
4,83.4212077,0.3625,0.0,0.0,0.0,19.931568569324174,1,10.472991607448787,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-83.4212077_acc-0.36250_epoch-4_ep-0.000_dl-0_ap-0.00
5,81.1539431,0.36667,0.0,0.0,0.0,19.931568569324174,1,8.680808334823517,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-81.1539431_acc-0.36667_epoch-5_ep-0.000_dl-0_ap-0.00
6,79.2539736,0.35417,0.0,0.0,0.0,19.931568569324174,1,12.808960186688742,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-79.2539736_acc-0.35417_epoch-6_ep-0.000_dl-0_ap-0.00
7,78.4606791,0.38542,0.0,0.0,0.0,19.931568569324174,1,10.15064396998086,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-78.4606791_acc-0.38542_epoch-7_ep-0.000_dl-0_ap-0.00
8,78.3740046,0.37083,0.0,0.0,0.0,19.931568569324174,1,5.444247554942069,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-78.3740046_acc-0.37083_epoch-8_ep-0.000_dl-0_ap-0.00
9,78.3730915,0.3625,0.0,0.0,0.0,19.931568569324174,1,8.892230968926452,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-78.3730915_acc-0.36250_epoch-9_ep-0.000_dl-0_ap-0.00
10,78.1293314,0.375,0.0,0.0,0.0,19.931568569324174,1,5.504543717669721,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-78.1293314_acc-0.37500_epoch-10_ep-0.000_dl-0_ap-0.00
11,78.3498375,0.38542,0.0,0.0,0.0,19.931568569324174,1,4.918230211911524,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-78.3498375_acc-0.38542_epoch-11_ep-0.000_dl-0_ap-0.00
12,72.3123225,0.37917,0.0,0.0,0.0,19.931568569324174,1,3.719925332896169,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-72.3123225_acc-0.37917_epoch-12_ep-0.000_dl-0_ap-0.00
13,71.9174038,0.375,0.0,0.0,0.0,19.931568569324174,1,4.281743172737782,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-71.9174038_acc-0.37500_epoch-13_ep-0.000_dl-0_ap-0.00
14,71.4220029,0.37708,0.0,0.0,0.0,19.931568569324174,1,4.430154646215289,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-71.4220029_acc-0.37708_epoch-14_ep-0.000_dl-0_ap-0.00
15,71.0869271,0.38125,0.0,0.0,0.0,19.931568569324174,1,3.571390318766994,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-71.0869271_acc-0.38125_epoch-15_ep-0.000_dl-0_ap-0.00
16,71.1035257,0.37917,0.0,0.0,0.0,19.931568569324174,1,4.700308049983259,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-71.1035257_acc-0.37917_epoch-16_ep-0.000_dl-0_ap-0.00
17,70.1175318,0.37708,0.0,0.0,0.0,19.931568569324174,1,4.1913487095706055,1000000,model/nodp/20210418/181252/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-70.1175318_acc-0.37708_epoch-17_ep-0.000_dl-0_ap-0.00
