epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,50434.6327462,0.0,0.0,0.0,0.0,0.52,0.0,0.35,0.464,1000,model/nodp/20210515/122150/data-not_missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-50434.6327462_acc-0.00000_epoch-0_ep-0.000_dl-0_ap-0.00
1,600.1837423,0.16184,0.0,0.0,0.0,0.584,0.0,0.352,0.554,1000,model/nodp/20210515/122150/data-not_missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-600.1837423_acc-0.16184_epoch-1_ep-0.000_dl-0_ap-0.00
1,379.1222786,0.23197,0.0,0.0,0.0,0.6,0.0,0.354,0.566,1000,model/nodp/20210515/122150/data-not_missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-379.1222786_acc-0.23197_epoch-1_ep-0.000_dl-0_ap-0.00
1,344.5299098,0.23201,0.0,0.0,0.0,0.592,0.0,0.354,0.566,1000,model/nodp/20210515/122150/data-not_missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-344.5299098_acc-0.23201_epoch-1_ep-0.000_dl-0_ap-0.00
1,276.7503304,0.24642,0.0,0.0,0.0,0.6,0.0,0.356,0.574,1000,model/nodp/20210515/122150/data-not_missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-276.7503304_acc-0.24642_epoch-1_ep-0.000_dl-0_ap-0.00
1,261.5609795,0.24231,0.0,0.0,0.0,0.602,0.0,0.35,0.57,1000,model/nodp/20210515/122150/data-not_missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-261.5609795_acc-0.24231_epoch-1_ep-0.000_dl-0_ap-0.00
1,255.4903193,0.27084,0.0,0.0,0.0,0.618,0.0,0.35,0.598,1000,model/nodp/20210515/122150/data-not_missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-255.4903193_acc-0.27084_epoch-1_ep-0.000_dl-0_ap-0.00
1,240.0865277,0.25532,0.0,0.0,0.0,0.592,0.0,0.354,0.564,1000,model/nodp/20210515/122150/data-not_missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-240.0865277_acc-0.25532_epoch-1_ep-0.000_dl-0_ap-0.00
1,222.0381678,0.25613,0.0,0.0,0.0,0.614,0.0,0.352,0.596,1000,model/nodp/20210515/122150/data-not_missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-222.0381678_acc-0.25613_epoch-1_ep-0.000_dl-0_ap-0.00
1,211.35053,0.27765,0.0,0.0,0.0,0.636,0.0,0.352,0.608,1000,model/nodp/20210515/122150/data-not_missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-211.3505300_acc-0.27765_epoch-1_ep-0.000_dl-0_ap-0.00
1,205.0898357,0.27244,0.0,0.0,0.0,0.602,0.0,0.352,0.592,1000,model/nodp/20210515/122150/data-not_missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-205.0898357_acc-0.27244_epoch-1_ep-0.000_dl-0_ap-0.00
1,204.922075,0.27052,0.0,0.0,0.0,0.6,0.0,0.354,0.57,1000,model/nodp/20210515/122150/data-not_missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-204.9220750_acc-0.27052_epoch-1_ep-0.000_dl-0_ap-0.00
1,196.7100978,0.28048,0.0,0.0,0.0,0.62,0.0,0.352,0.596,1000,model/nodp/20210515/122150/data-not_missing_digits_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-16_bptt-35_lr-20.0_dp-False_partial-False_0hidden-False.pt_ppl-196.7100978_acc-0.28048_epoch-1_ep-0.000_dl-0_ap-0.00
