epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,50683.9775447,0.0,0.0,0.0,0.0,0.494,0.512,0.524,0.51,1000,model/nodp/20210515/131151/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-2.0_dp-False_partial-False_0hidden-False.pt_ppl-50683.9775447_acc-0.00000_epoch-0_ep-0.000_dl-0_ap-0.00
1,404.5657787,0.07909,0.0,0.0,0.0,0.478,0.516,0.522,0.488,1000,model/nodp/20210515/131151/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-2.0_dp-False_partial-False_0hidden-False.pt_ppl-404.5657787_acc-0.07909_epoch-1_ep-0.000_dl-0_ap-0.00
1,286.9938936,0.0888,0.0,0.0,0.0,0.49,0.51,0.522,0.488,1000,model/nodp/20210515/131151/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-2.0_dp-False_partial-False_0hidden-False.pt_ppl-286.9938936_acc-0.08880_epoch-1_ep-0.000_dl-0_ap-0.00
1,291.9287021,0.04864,0.0,0.0,0.0,0.498,0.524,0.522,0.494,1000,model/nodp/20210515/131151/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-2.0_dp-False_partial-False_0hidden-False.pt_ppl-291.9287021_acc-0.04864_epoch-1_ep-0.000_dl-0_ap-0.00
1,263.4111277,0.04867,0.0,0.0,0.0,0.502,0.514,0.524,0.49,1000,model/nodp/20210515/131151/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-2.0_dp-False_partial-False_0hidden-False.pt_ppl-263.4111277_acc-0.04867_epoch-1_ep-0.000_dl-0_ap-0.00
1,205.4066132,0.06299,0.0,0.0,0.0,0.498,0.502,0.526,0.496,1000,model/nodp/20210515/131151/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-2.0_dp-False_partial-False_0hidden-False.pt_ppl-205.4066132_acc-0.06299_epoch-1_ep-0.000_dl-0_ap-0.00
1,178.2083918,0.11792,0.0,0.0,0.0,0.486,0.5,0.522,0.49,1000,model/nodp/20210515/131151/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-2.0_dp-False_partial-False_0hidden-False.pt_ppl-178.2083918_acc-0.11792_epoch-1_ep-0.000_dl-0_ap-0.00
1,158.3167122,0.11792,0.0,0.0,0.0,0.478,0.488,0.522,0.484,1000,model/nodp/20210515/131151/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-2.0_dp-False_partial-False_0hidden-False.pt_ppl-158.3167122_acc-0.11792_epoch-1_ep-0.000_dl-0_ap-0.00
1,137.0949736,0.15197,0.0,0.0,0.0,0.484,0.484,0.518,0.49,1000,model/nodp/20210515/131151/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-2.0_dp-False_partial-False_0hidden-False.pt_ppl-137.0949736_acc-0.15197_epoch-1_ep-0.000_dl-0_ap-0.00
1,113.4393849,0.12223,0.0,0.0,0.0,0.49,0.484,0.518,0.49,1000,model/nodp/20210515/131151/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-2.0_dp-False_partial-False_0hidden-False.pt_ppl-113.4393849_acc-0.12223_epoch-1_ep-0.000_dl-0_ap-0.00
