epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
0,49589.6312025,0.0,0.152,8e-05,63.0,2.4299257260455143,185575,49998.40257237884,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-49589.6312025_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,2080.5536235,0.06286,2.851,8e-05,4.5,3.2863041851566415,102500,17202.554690464935,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-2080.5536235_acc-0.06286_epoch-1_ep-2.851_dl-8e-05_ap-4.50
2,1699.0695221,0.06286,2.954,8e-05,4.4,4.360882701153134,48668,12202.353130786643,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-1699.0695221_acc-0.06286_epoch-2_ep-2.954_dl-8e-05_ap-4.40
3,1487.2769174,0.06286,3.027,8e-05,4.3,1.9772132003972338,253980,13019.513379955324,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-1487.2769174_acc-0.06286_epoch-3_ep-3.027_dl-8e-05_ap-4.30
4,1265.4595179,0.11429,3.083,8e-05,4.3,0.9326283716230286,523903,13972.53754019897,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-1265.4595179_acc-0.11429_epoch-4_ep-3.083_dl-8e-05_ap-4.30
5,993.9443547,0.12571,3.138,8e-05,4.2,1.0506936752214315,482736,13414.634472477226,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-993.9443547_acc-0.12571_epoch-5_ep-3.138_dl-8e-05_ap-4.20
6,863.1870367,0.13143,3.176,8e-05,4.2,1.2758981002400347,412968,11812.246247093757,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-863.1870367_acc-0.13143_epoch-6_ep-3.176_dl-8e-05_ap-4.20
7,774.0477571,0.18286,3.213,8e-05,4.2,1.3607937730744837,389368,11565.269135034128,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-774.0477571_acc-0.18286_epoch-7_ep-3.213_dl-8e-05_ap-4.20
8,708.8170634,0.19429,3.251,8e-05,4.2,1.1955465741159976,436621,11359.913078730968,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-708.8170634_acc-0.19429_epoch-8_ep-3.251_dl-8e-05_ap-4.20
9,657.5361325,0.19429,3.289,8e-05,4.2,0.6947835535019138,617802,13104.706492503123,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-657.5361325_acc-0.19429_epoch-9_ep-3.289_dl-8e-05_ap-4.20
10,617.792722,0.21714,3.32,8e-05,4.1,0.37335714811921505,771984,15217.493638923537,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-617.7927220_acc-0.21714_epoch-10_ep-3.320_dl-8e-05_ap-4.10
11,592.2570343,0.22286,3.348,8e-05,4.1,0.8013700696876356,573804,12908.109812547793,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-592.2570343_acc-0.22286_epoch-11_ep-3.348_dl-8e-05_ap-4.10
12,571.6878799,0.21714,3.376,8e-05,4.1,0.7745128158159638,584586,13529.403162204844,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-571.6878799_acc-0.21714_epoch-12_ep-3.376_dl-8e-05_ap-4.10
13,550.5057028,0.22286,3.404,8e-05,4.1,0.7723279189124987,585472,13961.890282286915,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-550.5057028_acc-0.22286_epoch-13_ep-3.404_dl-8e-05_ap-4.10
14,536.1856971,0.24571,3.431,8e-05,4.1,0.603461250383571,658173,14822.428870752157,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-536.1856971_acc-0.24571_epoch-14_ep-3.431_dl-8e-05_ap-4.10
15,521.913683,0.25143,3.459,8e-05,4.1,0.5241285956293034,695379,14855.627331158787,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-521.9136830_acc-0.25143_epoch-15_ep-3.459_dl-8e-05_ap-4.10
16,511.1952419,0.25143,3.487,8e-05,4.1,0.5787772394708917,669531,14667.24225517919,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-511.1952419_acc-0.25143_epoch-16_ep-3.487_dl-8e-05_ap-4.10
17,501.929831,0.25714,3.514,8e-05,4.0,0.6944193073253544,617958,13604.086901684506,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-501.9298310_acc-0.25714_epoch-17_ep-3.514_dl-8e-05_ap-4.00
18,493.0671197,0.25714,3.536,8e-05,4.0,0.5833266909350137,667423,15042.221054123256,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-493.0671197_acc-0.25714_epoch-18_ep-3.536_dl-8e-05_ap-4.00
19,484.9591276,0.26857,3.558,8e-05,4.0,0.45517438162373836,729422,15799.493988277827,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-484.9591276_acc-0.26857_epoch-19_ep-3.558_dl-8e-05_ap-4.00
20,477.307769,0.25714,3.579,8e-05,4.0,0.5514965053095366,682312,15475.325645834435,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-477.3077690_acc-0.25714_epoch-20_ep-3.579_dl-8e-05_ap-4.00
21,472.2981449,0.26286,3.601,8e-05,4.0,0.8662339588140711,548577,12713.559159677272,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-472.2981449_acc-0.26286_epoch-21_ep-3.601_dl-8e-05_ap-4.00
22,465.7008592,0.25714,3.623,8e-05,4.0,0.6348315636376682,644016,13853.454880222791,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-465.7008592_acc-0.25714_epoch-22_ep-3.623_dl-8e-05_ap-4.00
23,460.1710409,0.26286,3.645,8e-05,4.0,0.5069675818716561,703700,14510.268913923925,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-460.1710409_acc-0.26286_epoch-23_ep-3.645_dl-8e-05_ap-4.00
24,456.0288412,0.25714,3.666,8e-05,4.0,0.7890177201559077,578738,13345.768055741686,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-456.0288412_acc-0.25714_epoch-24_ep-3.666_dl-8e-05_ap-4.00
25,450.7496405,0.25714,3.688,8e-05,4.0,0.6930658647180401,618538,13384.115898760852,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-450.7496405_acc-0.25714_epoch-25_ep-3.688_dl-8e-05_ap-4.00
26,444.7385616,0.25714,3.71,8e-05,4.0,0.8447947944046774,556790,11494.402019676221,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-444.7385616_acc-0.25714_epoch-26_ep-3.710_dl-8e-05_ap-4.00
27,440.7132773,0.25143,3.732,8e-05,4.0,0.8358238753499236,560263,10885.782996481314,1000000,model/dp/20210425/151359/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-440.7132773_acc-0.25143_epoch-27_ep-3.732_dl-8e-05_ap-4.00
