epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
0,49839.0000553,0.0,0.152,8e-05,63.0,2.2077276725154746,216475,50196.14918840087,1000000,model/dp/20210425/151417/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-49839.0000553_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,2092.1980362,0.06286,2.851,8e-05,4.5,0.4125274710784943,751306,21089.185026724284,1000000,model/dp/20210425/151417/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-2092.1980362_acc-0.06286_epoch-1_ep-2.851_dl-8e-05_ap-4.50
2,1702.9378234,0.06286,2.954,8e-05,4.4,0.3105040200784579,806360,19226.68967292301,1000000,model/dp/20210425/151417/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-1702.9378234_acc-0.06286_epoch-2_ep-2.954_dl-8e-05_ap-4.40
3,1480.6510049,0.06286,3.027,8e-05,4.3,0.09729659743618768,934783,21724.664599490643,1000000,model/dp/20210425/151417/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-1480.6510049_acc-0.06286_epoch-3_ep-3.027_dl-8e-05_ap-4.30
4,1231.9137054,0.11429,3.083,8e-05,4.3,0.2719645699457125,828191,19836.20474091473,1000000,model/dp/20210425/151417/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-1231.9137054_acc-0.11429_epoch-4_ep-3.083_dl-8e-05_ap-4.30
5,988.7492314,0.11429,3.138,8e-05,4.2,0.14995752035899557,901277,20736.867152548788,1000000,model/dp/20210425/151417/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-988.7492314_acc-0.11429_epoch-5_ep-3.138_dl-8e-05_ap-4.20
6,872.0159247,0.13714,3.176,8e-05,4.2,0.18129011690814778,881914,19489.404932999372,1000000,model/dp/20210425/151417/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-872.0159247_acc-0.13714_epoch-6_ep-3.176_dl-8e-05_ap-4.20
7,798.9993511,0.17143,3.213,8e-05,4.2,0.31636821580777763,803089,17203.22596744361,1000000,model/dp/20210425/151417/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-798.9993511_acc-0.17143_epoch-7_ep-3.213_dl-8e-05_ap-4.20
8,731.9534575,0.19429,3.251,8e-05,4.2,0.31255583872971826,805214,18120.72872776865,1000000,model/dp/20210425/151417/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-731.9534575_acc-0.19429_epoch-8_ep-3.251_dl-8e-05_ap-4.20
9,677.086741,0.20571,3.289,8e-05,4.2,0.4987371737772648,707726,16357.074668918669,1000000,model/dp/20210425/151417/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.05_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.1_dl-8e-05.pt_ppl-677.0867410_acc-0.20571_epoch-9_ep-3.289_dl-8e-05_ap-4.20
