epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,50536.0525635,0.0,0.152,8e-05,63.0,0.488,0.494,0.552,0.542,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-50536.0525635_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,3242.3452522,0.02286,2.549,8e-05,4.8,0.36,0.474,0.54,0.362,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-3242.3452522_acc-0.02286_epoch-1_ep-2.549_dl-8e-05_ap-4.80
1,2161.600945,0.06286,2.61,8e-05,4.8,0.368,0.474,0.54,0.366,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-2161.6009450_acc-0.06286_epoch-1_ep-2.610_dl-8e-05_ap-4.80
1,1869.8051898,0.06286,2.643,8e-05,4.7,0.362,0.462,0.54,0.362,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1869.8051898_acc-0.06286_epoch-1_ep-2.643_dl-8e-05_ap-4.70
1,1729.0783065,0.06286,2.674,8e-05,4.7,0.368,0.468,0.538,0.37,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1729.0783065_acc-0.06286_epoch-1_ep-2.674_dl-8e-05_ap-4.70
1,1601.5290685,0.01143,2.7,8e-05,4.6,0.37,0.464,0.538,0.368,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1601.5290685_acc-0.01143_epoch-1_ep-2.700_dl-8e-05_ap-4.60
1,1527.781299,0.05714,2.715,8e-05,4.6,0.37,0.46,0.54,0.368,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1527.7812990_acc-0.05714_epoch-1_ep-2.715_dl-8e-05_ap-4.60
1,1459.3353809,0.01714,2.73,8e-05,4.6,0.364,0.46,0.54,0.368,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1459.3353809_acc-0.01714_epoch-1_ep-2.730_dl-8e-05_ap-4.60
1,1391.0075758,0.05714,2.745,8e-05,4.6,0.362,0.468,0.54,0.366,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1391.0075758_acc-0.05714_epoch-1_ep-2.745_dl-8e-05_ap-4.60
1,1341.5849987,0.06286,2.762,8e-05,4.6,0.37,0.468,0.54,0.37,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1341.5849987_acc-0.06286_epoch-1_ep-2.762_dl-8e-05_ap-4.60
1,1305.5986342,0.06286,2.778,8e-05,4.6,0.368,0.472,0.538,0.366,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1305.5986342_acc-0.06286_epoch-1_ep-2.778_dl-8e-05_ap-4.60
1,1237.1466371,0.05714,2.789,8e-05,4.5,0.362,0.472,0.536,0.364,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1237.1466371_acc-0.05714_epoch-1_ep-2.789_dl-8e-05_ap-4.50
1,1191.205787,0.01714,2.798,8e-05,4.5,0.364,0.476,0.54,0.366,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1191.2057870_acc-0.01714_epoch-1_ep-2.798_dl-8e-05_ap-4.50
1,1134.9590901,0.06286,2.806,8e-05,4.5,0.368,0.474,0.54,0.364,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1134.9590901_acc-0.06286_epoch-1_ep-2.806_dl-8e-05_ap-4.50
1,1077.3386478,0.09143,2.815,8e-05,4.5,0.364,0.478,0.54,0.362,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-1077.3386478_acc-0.09143_epoch-1_ep-2.815_dl-8e-05_ap-4.50
1,967.4419148,0.10286,2.824,8e-05,4.5,0.358,0.474,0.54,0.356,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-967.4419148_acc-0.10286_epoch-1_ep-2.824_dl-8e-05_ap-4.50
1,894.2014187,0.10286,2.832,8e-05,4.5,0.354,0.478,0.538,0.354,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-894.2014187_acc-0.10286_epoch-1_ep-2.832_dl-8e-05_ap-4.50
1,827.2974991,0.10286,2.84,8e-05,4.5,0.36,0.476,0.534,0.356,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-827.2974991_acc-0.10286_epoch-1_ep-2.840_dl-8e-05_ap-4.50
1,774.4604833,0.10857,2.849,8e-05,4.5,0.356,0.476,0.534,0.358,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-774.4604833_acc-0.10857_epoch-1_ep-2.849_dl-8e-05_ap-4.50
1,731.025979,0.08,2.857,8e-05,4.5,0.354,0.478,0.534,0.358,1000,model/partialdp/20210421/123500/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-731.0259790_acc-0.08000_epoch-1_ep-2.857_dl-8e-05_ap-4.50
