epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,50711.4684678,0.0,0.0,0.0,0.0,0.498,0.49,0.464,0.486,1000,model/nodp/20210511/201522/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-0.5_dp-False_partial-False_0hidden-False.pt_ppl-50711.4684678_acc-0.00000_epoch-0_ep-0.000_dl-0_ap-0.00
1,288.5762075,0.04784,0.0,0.0,0.0,0.51,0.498,0.466,0.496,1000,model/nodp/20210511/201522/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-0.5_dp-False_partial-False_0hidden-False.pt_ppl-288.5762075_acc-0.04784_epoch-1_ep-0.000_dl-0_ap-0.00
1,205.0107541,0.09851,0.0,0.0,0.0,0.518,0.494,0.466,0.512,1000,model/nodp/20210511/201522/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-0.5_dp-False_partial-False_0hidden-False.pt_ppl-205.0107541_acc-0.09851_epoch-1_ep-0.000_dl-0_ap-0.00
1,161.2135105,0.14235,0.0,0.0,0.0,0.524,0.496,0.466,0.518,1000,model/nodp/20210511/201522/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-0.5_dp-False_partial-False_0hidden-False.pt_ppl-161.2135105_acc-0.14235_epoch-1_ep-0.000_dl-0_ap-0.00
1,135.1746987,0.13152,0.0,0.0,0.0,0.52,0.496,0.464,0.512,1000,model/nodp/20210511/201522/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-0.5_dp-False_partial-False_0hidden-False.pt_ppl-135.1746987_acc-0.13152_epoch-1_ep-0.000_dl-0_ap-0.00
1,110.7719633,0.1608,0.0,0.0,0.0,0.524,0.492,0.464,0.522,1000,model/nodp/20210511/201522/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-0.5_dp-False_partial-False_0hidden-False.pt_ppl-110.7719633_acc-0.16080_epoch-1_ep-0.000_dl-0_ap-0.00
1,95.8202818,0.16073,0.0,0.0,0.0,0.526,0.498,0.462,0.524,1000,model/nodp/20210511/201522/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-0.5_dp-False_partial-False_0hidden-False.pt_ppl-95.8202818_acc-0.16073_epoch-1_ep-0.000_dl-0_ap-0.00
1,87.8988854,0.16458,0.0,0.0,0.0,0.524,0.484,0.462,0.524,1000,model/nodp/20210511/201522/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-0.5_dp-False_partial-False_0hidden-False.pt_ppl-87.8988854_acc-0.16458_epoch-1_ep-0.000_dl-0_ap-0.00
1,82.0389347,0.17349,0.0,0.0,0.0,0.53,0.474,0.462,0.528,1000,model/nodp/20210511/201522/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-0.5_dp-False_partial-False_0hidden-False.pt_ppl-82.0389347_acc-0.17349_epoch-1_ep-0.000_dl-0_ap-0.00
1,74.1596347,0.21359,0.0,0.0,0.0,0.538,0.472,0.462,0.53,1000,model/nodp/20210511/201522/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-4_bptt-35_lr-0.5_dp-False_partial-False_0hidden-False.pt_ppl-74.1596347_acc-0.21359_epoch-1_ep-0.000_dl-0_ap-0.00
