epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
0,50400.7348034,1e-05,0.152,8e-05,63.0,2.5994795577348704,164998,49874.233642648636,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-50400.7348034_acc-0.00001_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,1079.6571311,0.07909,1.785,8e-05,6.4,0.7448183567885494,596743,13231.601229453327,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-1079.6571311_acc-0.07909_epoch-1_ep-1.785_dl-8e-05_ap-6.40
2,450.9079351,0.07909,1.823,8e-05,6.4,0.6370779459644744,643014,11102.10475962869,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-450.9079351_acc-0.07909_epoch-2_ep-1.823_dl-8e-05_ap-6.40
3,346.8199276,0.0888,1.845,8e-05,6.3,0.46033196088565376,726819,11695.480729121486,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-346.8199276_acc-0.08880_epoch-3_ep-1.845_dl-8e-05_ap-6.30
4,283.4967678,0.11118,1.867,8e-05,6.3,0.07122113706340372,951832,16203.106072957145,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-283.4967678_acc-0.11118_epoch-4_ep-1.867_dl-8e-05_ap-6.30
5,246.4377064,0.12987,1.883,8e-05,6.2,0.09845766186453986,934031,16806.07595136815,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-246.4377064_acc-0.12987_epoch-5_ep-1.883_dl-8e-05_ap-6.20
6,215.2954863,0.19571,1.896,8e-05,6.2,0.04182250946790589,971427,19955.573436920364,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-215.2954863_acc-0.19571_epoch-6_ep-1.896_dl-8e-05_ap-6.20
7,183.0698227,0.20008,1.91,8e-05,6.2,0.19568370606734575,873159,16571.145836593692,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-183.0698227_acc-0.20008_epoch-7_ep-1.910_dl-8e-05_ap-6.20
8,153.3085843,0.28009,1.924,8e-05,6.2,0.5672607540984274,674897,14695.079826985411,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-153.3085843_acc-0.28009_epoch-8_ep-1.924_dl-8e-05_ap-6.20
9,137.6874263,0.28782,1.936,8e-05,6.1,0.4644048549377686,724770,14804.759685482171,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-137.6874263_acc-0.28782_epoch-9_ep-1.936_dl-8e-05_ap-6.10
10,117.0732,0.29289,1.945,8e-05,6.1,0.23673631466323997,848663,15765.10520545915,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-117.0732000_acc-0.29289_epoch-10_ep-1.945_dl-8e-05_ap-6.10
11,97.9179306,0.34825,1.955,8e-05,6.1,0.22406956699542135,856147,18755.9065068061,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-97.9179306_acc-0.34825_epoch-11_ep-1.955_dl-8e-05_ap-6.10
12,82.9181372,0.38738,1.964,8e-05,6.1,0.429253415411754,742646,17443.41467122339,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-82.9181372_acc-0.38738_epoch-12_ep-1.964_dl-8e-05_ap-6.10
13,71.7734536,0.39127,1.974,8e-05,6.1,0.5535764801281893,681329,17954.21434295874,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-71.7734536_acc-0.39127_epoch-13_ep-1.974_dl-8e-05_ap-6.10
14,61.7358722,0.42373,1.983,8e-05,6.1,0.28222817716640947,822320,22364.56086850435,1000000,model/dp/20210506/022233/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-61.7358722_acc-0.42373_epoch-14_ep-1.983_dl-8e-05_ap-6.10
