epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
0,49470.3840047,0.0,0.152,8e-05,63.0,0.6037001948287077,658064,49763.30370179357,1000000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-49470.3840047_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,1109.3337498,0.07909,1.785,8e-05,6.4,0.6481772141384958,638086,12925.75201971056,1000000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-1109.3337498_acc-0.07909_epoch-1_ep-1.785_dl-8e-05_ap-6.40
2,475.2771141,0.07909,1.823,8e-05,6.4,0.034782378724024454,976179,13363.687690845347,1000000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-475.2771141_acc-0.07909_epoch-2_ep-1.823_dl-8e-05_ap-6.40
3,357.8036849,0.0888,1.845,8e-05,6.3,0.10222674709268631,931594,11940.74289993682,1000000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-357.8036849_acc-0.08880_epoch-3_ep-1.845_dl-8e-05_ap-6.30
4,310.1270369,0.09205,1.867,8e-05,6.3,0.16835295997745447,889858,11220.112609347425,1000000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-310.1270369_acc-0.09205_epoch-4_ep-1.867_dl-8e-05_ap-6.30
5,270.9857319,0.10328,1.883,8e-05,6.2,0.025707117984062222,982339,15058.930142943775,1000000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-270.9857319_acc-0.10328_epoch-5_ep-1.883_dl-8e-05_ap-6.20
6,245.6096732,0.12866,1.896,8e-05,6.2,0.029084517196935167,980042,15637.410478333766,1000000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-245.6096732_acc-0.12866_epoch-6_ep-1.896_dl-8e-05_ap-6.20
7,226.8805286,0.17478,1.91,8e-05,6.2,0.0243140584664836,983288,15833.795455245492,1000000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-226.8805286_acc-0.17478_epoch-7_ep-1.910_dl-8e-05_ap-6.20
8,198.1418047,0.18212,1.924,8e-05,6.2,0.09537178430339566,936031,13157.950608842253,1000000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-198.1418047_acc-0.18212_epoch-8_ep-1.924_dl-8e-05_ap-6.20
9,175.1367208,0.20531,1.936,8e-05,6.1,0.22058897795802324,858215,12404.453664996408,1000000,model/dp/20210511/110444/data-simdial_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50260_bs-1_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.6_norm-0.01_dl-8e-05.pt_ppl-175.1367208_acc-0.20531_epoch-9_ep-1.936_dl-8e-05_ap-6.10
