epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
50,161.1260675,0.33143,0.152,8e-05,63.0,0.24302114479212733,844974,125902.12589213866,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-161.1260675_acc-0.33143_epoch-50_ep-0.152_dl-8e-05_ap-63.00
51,161.7771471,0.33143,3.013,8e-05,4.3,0.21367631232984863,862337,128163.42796034324,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-161.7771471_acc-0.33143_epoch-51_ep-3.013_dl-8e-05_ap-4.30
52,160.2308242,0.33143,3.156,8e-05,4.2,0.20948983922400188,864843,139940.731796007,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-160.2308242_acc-0.33143_epoch-52_ep-3.156_dl-8e-05_ap-4.20
53,159.9672858,0.33714,3.261,8e-05,4.2,0.22696241535160055,854432,120718.07187223274,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-159.9672858_acc-0.33714_epoch-53_ep-3.261_dl-8e-05_ap-4.20
54,159.3743553,0.33714,3.348,8e-05,4.1,0.2660799735124151,831576,119251.14101221632,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-159.3743553_acc-0.33714_epoch-54_ep-3.348_dl-8e-05_ap-4.10
55,158.4751487,0.32571,3.424,8e-05,4.1,0.275384650203538,826230,120131.13417179072,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-158.4751487_acc-0.32571_epoch-55_ep-3.424_dl-8e-05_ap-4.10
56,157.2566566,0.33143,3.501,8e-05,4.1,0.2844843707525513,821035,107369.01225978573,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-157.2566566_acc-0.33143_epoch-56_ep-3.501_dl-8e-05_ap-4.10
57,156.4691177,0.33143,3.563,8e-05,4.0,0.31116436572203554,805991,114409.90696139351,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-156.4691177_acc-0.33143_epoch-57_ep-3.563_dl-8e-05_ap-4.00
58,155.7819654,0.34286,3.623,8e-05,4.0,0.3043695780700979,809796,102338.71906299231,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-155.7819654_acc-0.34286_epoch-58_ep-3.623_dl-8e-05_ap-4.00
59,155.1532681,0.32571,3.683,8e-05,4.0,0.24468851466757968,843998,114580.90965205322,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-155.1532681_acc-0.32571_epoch-59_ep-3.683_dl-8e-05_ap-4.00
60,154.9503966,0.32571,3.742,8e-05,4.0,0.2649926057388612,832203,114474.42266925337,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-154.9503966_acc-0.32571_epoch-60_ep-3.742_dl-8e-05_ap-4.00
61,153.4799604,0.33143,3.798,8e-05,3.9,0.269098372172472,829838,114890.48738231884,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-153.4799604_acc-0.33143_epoch-61_ep-3.798_dl-8e-05_ap-3.90
62,152.7123695,0.33714,3.848,8e-05,3.9,0.2606582252388314,834707,117668.33725444786,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-152.7123695_acc-0.33714_epoch-62_ep-3.848_dl-8e-05_ap-3.90
63,152.2862905,0.33714,3.897,8e-05,3.9,0.2787200959987963,824322,110029.86595841989,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-152.2862905_acc-0.33714_epoch-63_ep-3.897_dl-8e-05_ap-3.90
64,152.1504538,0.33143,3.947,8e-05,3.9,0.2875257147773347,819306,107264.68826792653,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-152.1504538_acc-0.33143_epoch-64_ep-3.947_dl-8e-05_ap-3.90
65,150.6878748,0.33143,3.997,8e-05,3.9,0.2609313359146519,834549,103865.68865060057,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-150.6878748_acc-0.33143_epoch-65_ep-3.997_dl-8e-05_ap-3.90
66,150.4277067,0.33143,4.046,8e-05,3.9,0.32946962310641936,795829,101114.8308165444,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-150.4277067_acc-0.33143_epoch-66_ep-4.046_dl-8e-05_ap-3.90
67,150.0200223,0.33714,4.096,8e-05,3.9,0.36523203896363654,776344,109700.27305767198,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-150.0200223_acc-0.33714_epoch-67_ep-4.096_dl-8e-05_ap-3.90
68,148.5351294,0.34286,4.141,8e-05,3.8,0.4741896943524253,719871,94819.7810394159,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-148.5351294_acc-0.34286_epoch-68_ep-4.141_dl-8e-05_ap-3.80
69,148.6951306,0.33714,4.184,8e-05,3.8,0.37856558105727345,769202,104068.07137050216,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-148.6951306_acc-0.33714_epoch-69_ep-4.184_dl-8e-05_ap-3.80
70,147.3762715,0.32571,4.227,8e-05,3.8,0.4055641952621336,754941,100336.46087145372,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.3762715_acc-0.32571_epoch-70_ep-4.227_dl-8e-05_ap-3.80
71,147.5221231,0.33714,4.27,8e-05,3.8,0.3989177697957871,758427,102186.37259515561,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.5221231_acc-0.33714_epoch-71_ep-4.270_dl-8e-05_ap-3.80
72,147.2357205,0.33143,4.313,8e-05,3.8,0.40089172178445054,757390,100376.26313805304,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.2357205_acc-0.33143_epoch-72_ep-4.313_dl-8e-05_ap-3.80
73,147.2689582,0.33143,4.356,8e-05,3.8,0.4097975403843961,752729,99481.37459626915,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.2689582_acc-0.33143_epoch-73_ep-4.356_dl-8e-05_ap-3.80
74,147.2187892,0.33143,4.399,8e-05,3.8,0.4077864922675296,753779,98938.08790255098,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.2187892_acc-0.33143_epoch-74_ep-4.399_dl-8e-05_ap-3.80
75,147.100777,0.33143,4.442,8e-05,3.8,0.4078841070011414,753728,98998.72151486858,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1007770_acc-0.33143_epoch-75_ep-4.442_dl-8e-05_ap-3.80
76,147.2725087,0.33143,4.485,8e-05,3.8,0.4072583388557689,754055,100165.71497845565,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.2725087_acc-0.33143_epoch-76_ep-4.485_dl-8e-05_ap-3.80
77,147.1748679,0.33143,4.528,8e-05,3.8,0.40601717424394224,754704,99631.64795585841,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1748679_acc-0.33143_epoch-77_ep-4.528_dl-8e-05_ap-3.80
78,147.166132,0.33143,4.566,8e-05,3.7,0.40604202530749234,754691,99626.20051254348,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1661320_acc-0.33143_epoch-78_ep-4.566_dl-8e-05_ap-3.70
79,147.1672676,0.33143,4.605,8e-05,3.7,0.40613952207541715,754640,99666.93686532085,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1672676_acc-0.33143_epoch-79_ep-4.605_dl-8e-05_ap-3.70
80,147.1675577,0.33143,4.643,8e-05,3.7,0.40613569854862774,754642,99700.22173249096,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1675577_acc-0.33143_epoch-80_ep-4.643_dl-8e-05_ap-3.70
81,147.165915,0.33143,4.682,8e-05,3.7,0.40613378678902734,754643,99723.89588472931,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1659150_acc-0.33143_epoch-81_ep-4.682_dl-8e-05_ap-3.70
82,147.1656585,0.33143,4.72,8e-05,3.7,0.40613378678902734,754643,99727.81108111754,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1656585_acc-0.33143_epoch-82_ep-4.720_dl-8e-05_ap-3.70
83,147.1656524,0.33143,4.758,8e-05,3.7,0.40613378678902734,754643,99727.81108111754,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1656524_acc-0.33143_epoch-83_ep-4.758_dl-8e-05_ap-3.70
84,147.1656542,0.33143,4.797,8e-05,3.7,0.40613378678902734,754643,99727.84674656844,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1656542_acc-0.33143_epoch-84_ep-4.797_dl-8e-05_ap-3.70
85,147.1656532,0.33143,4.835,8e-05,3.7,0.40613378678902734,754643,99727.84674656844,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1656532_acc-0.33143_epoch-85_ep-4.835_dl-8e-05_ap-3.70
86,147.1656516,0.33143,4.873,8e-05,3.7,0.40613378678902734,754643,99727.84674656844,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1656516_acc-0.33143_epoch-86_ep-4.873_dl-8e-05_ap-3.70
87,147.1656508,0.33143,4.912,8e-05,3.7,0.40613378678902734,754643,99727.84674656844,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1656508_acc-0.33143_epoch-87_ep-4.912_dl-8e-05_ap-3.70
88,147.1656508,0.33143,4.95,8e-05,3.7,0.40613378678902734,754643,99727.84674656844,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1656508_acc-0.33143_epoch-88_ep-4.950_dl-8e-05_ap-3.70
89,147.1656508,0.33143,4.988,8e-05,3.7,0.40613378678902734,754643,99727.84674656844,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1656508_acc-0.33143_epoch-89_ep-4.988_dl-8e-05_ap-3.70
90,147.1656508,0.33143,5.026,8e-05,3.6,0.40613378678902734,754643,99727.84674656844,1000000,model/partialdp/20210423/221514/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-147.1656508_acc-0.33143_epoch-90_ep-5.026_dl-8e-05_ap-3.60
