epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
50,159.3748673,0.00023,0.152,8e-05,63.0,0.21319623946958544,862624,101385.05232963119,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-159.3748673_acc-0.00023_epoch-50_ep-0.152_dl-8e-05_ap-63.00
51,159.4506336,0.00022,3.013,8e-05,4.3,0.2048664479333837,867619,107849.0007621045,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-159.4506336_acc-0.00022_epoch-51_ep-3.013_dl-8e-05_ap-4.30
52,158.2587561,0.00022,3.157,8e-05,4.2,0.22361803032216088,856415,102297.06547788286,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-158.2587561_acc-0.00022_epoch-52_ep-3.157_dl-8e-05_ap-4.20
53,157.6113449,0.00022,3.261,8e-05,4.2,0.1901377929583603,876522,116308.80993554811,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-157.6113449_acc-0.00022_epoch-53_ep-3.261_dl-8e-05_ap-4.20
54,156.674562,0.00022,3.349,8e-05,4.1,0.19275225355486114,874935,110283.06640919558,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-156.6745620_acc-0.00022_epoch-54_ep-3.349_dl-8e-05_ap-4.10
55,155.7534698,0.00023,3.425,8e-05,4.1,0.16549426254501043,891623,128946.65334104143,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-155.7534698_acc-0.00023_epoch-55_ep-3.425_dl-8e-05_ap-4.10
56,154.0869812,0.00023,3.501,8e-05,4.1,0.16165003597669525,894002,121340.85767955851,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-154.0869812_acc-0.00023_epoch-56_ep-3.501_dl-8e-05_ap-4.10
57,154.0264191,0.00022,3.563,8e-05,4.0,0.16024192030336337,894875,126875.58221429777,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-154.0264191_acc-0.00022_epoch-57_ep-3.563_dl-8e-05_ap-4.00
58,153.6607997,0.00022,3.623,8e-05,4.0,0.17991664164155452,882754,111717.51669460922,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-153.6607997_acc-0.00022_epoch-58_ep-3.623_dl-8e-05_ap-4.00
59,152.3400962,0.00022,3.683,8e-05,4.0,0.15052428770007253,900923,129265.07994906907,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-152.3400962_acc-0.00022_epoch-59_ep-3.683_dl-8e-05_ap-4.00
60,151.33121,0.00022,3.743,8e-05,4.0,0.18012911778621188,882624,101293.60630055387,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-151.3312100_acc-0.00022_epoch-60_ep-3.743_dl-8e-05_ap-4.00
61,151.4379687,0.00022,3.799,8e-05,3.9,0.12502052062982827,916991,126417.77737883106,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-151.4379687_acc-0.00022_epoch-61_ep-3.799_dl-8e-05_ap-3.90
62,150.4849776,0.00023,3.848,8e-05,3.9,0.12560747810841377,916618,130311.11197475035,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-150.4849776_acc-0.00023_epoch-62_ep-3.848_dl-8e-05_ap-3.90
63,150.0515312,0.00022,3.898,8e-05,3.9,0.12972130213156774,914008,130111.33371439931,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-150.0515312_acc-0.00022_epoch-63_ep-3.898_dl-8e-05_ap-3.90
64,149.8914351,0.00023,3.947,8e-05,3.9,0.12490567485035342,917064,125687.93898362662,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-149.8914351_acc-0.00023_epoch-64_ep-3.947_dl-8e-05_ap-3.90
65,149.6978577,0.00022,3.997,8e-05,3.9,0.13030543841662734,913638,118226.80306748018,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-149.6978577_acc-0.00022_epoch-65_ep-3.997_dl-8e-05_ap-3.90
66,149.671078,0.00022,4.047,8e-05,3.9,0.1272594789830599,915569,122479.75909952474,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-149.6710780_acc-0.00022_epoch-66_ep-4.047_dl-8e-05_ap-3.90
67,149.6093199,0.00023,4.096,8e-05,3.9,0.1370178500882382,909397,124199.76095398336,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-149.6093199_acc-0.00023_epoch-67_ep-4.096_dl-8e-05_ap-3.90
68,149.3836168,0.00023,4.142,8e-05,3.8,0.12782527914388453,915210,127132.04926734808,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-149.3836168_acc-0.00023_epoch-68_ep-4.142_dl-8e-05_ap-3.80
69,149.4467267,0.00022,4.185,8e-05,3.8,0.12307881167175694,918226,125780.15924927527,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-149.4467267_acc-0.00022_epoch-69_ep-4.185_dl-8e-05_ap-3.80
70,148.6952635,0.00022,4.228,8e-05,3.8,0.12668602506185422,915933,127764.10186656397,1000000,model/partialdp/20210427/213802/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.5_norm-0.001_dl-8e-05.pt_ppl-148.6952635_acc-0.00022_epoch-70_ep-4.228_dl-8e-05_ap-3.80
