epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
0,50434.7282047,0.0,0.152,8e-05,63.0,1.918436758511362,264541,51230.433114914624,1000000,model/partialdp/20210417/000240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.005_dl-8e-05.pt_ppl-50434.7282047_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,3143.5679915,0.06286,3.284,8e-05,4.0,0.5479486435010728,683992,36455.418197715226,1000000,model/partialdp/20210417/000240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.005_dl-8e-05.pt_ppl-3143.5679915_acc-0.06286_epoch-1_ep-3.284_dl-8e-05_ap-4.00
1,2204.9991454,0.06286,3.383,8e-05,3.9,0.4383835205980695,737961,20731.566155878587,1000000,model/partialdp/20210417/000240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.005_dl-8e-05.pt_ppl-2204.9991454_acc-0.06286_epoch-1_ep-3.383_dl-8e-05_ap-3.90
1,1869.055778,0.06286,3.452,8e-05,3.9,0.39834531515139915,758728,16719.340545952164,1000000,model/partialdp/20210417/000240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.005_dl-8e-05.pt_ppl-1869.0557780_acc-0.06286_epoch-1_ep-3.452_dl-8e-05_ap-3.90
1,1720.8465187,0.06286,3.503,8e-05,3.8,0.36417875650258935,776911,17483.234448992233,1000000,model/partialdp/20210417/000240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.005_dl-8e-05.pt_ppl-1720.8465187_acc-0.06286_epoch-1_ep-3.503_dl-8e-05_ap-3.80
1,1596.8918837,0.05714,3.536,8e-05,3.8,0.28237731061416227,822235,17170.652108587386,1000000,model/partialdp/20210417/000240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.005_dl-8e-05.pt_ppl-1596.8918837_acc-0.05714_epoch-1_ep-3.536_dl-8e-05_ap-3.80
1,1512.4559599,0.05714,3.573,8e-05,3.8,0.2641936441030701,832664,18557.78825558188,1000000,model/partialdp/20210417/000240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.005_dl-8e-05.pt_ppl-1512.4559599_acc-0.05714_epoch-1_ep-3.573_dl-8e-05_ap-3.80
1,1432.0795293,0.01714,3.606,8e-05,3.8,0.21535531405272224,861334,19210.60961675975,1000000,model/partialdp/20210417/000240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.005_dl-8e-05.pt_ppl-1432.0795293_acc-0.01714_epoch-1_ep-3.606_dl-8e-05_ap-3.80
1,1390.1111491,0.05714,3.642,8e-05,3.8,0.21686020757995195,860436,20091.03550858824,1000000,model/partialdp/20210417/000240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.005_dl-8e-05.pt_ppl-1390.1111491_acc-0.05714_epoch-1_ep-3.642_dl-8e-05_ap-3.80
1,1313.5931734,0.06286,3.662,8e-05,3.7,0.1887723163353776,877352,21085.808121163314,1000000,model/partialdp/20210417/000240/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.005_dl-8e-05.pt_ppl-1313.5931734_acc-0.06286_epoch-1_ep-3.662_dl-8e-05_ap-3.70
