epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,50434.7282047,0.0,0.152,8e-05,63.0,0.53,0.51,0.514,0.558,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-50434.7282047_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,2883.2779151,0.01714,2980172.792,8e-05,1.1,0.358,0.488,0.51,0.356,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-2883.2779151_acc-0.01714_epoch-1_ep-2980172.792_dl-8e-05_ap-1.10
1,2105.201142,0.01714,5776695.693,8e-05,1.1,0.352,0.494,0.512,0.352,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-2105.2011420_acc-0.01714_epoch-1_ep-5776695.693_dl-8e-05_ap-1.10
1,1766.087045,0.05714,8832355.85,8e-05,1.1,0.354,0.486,0.51,0.352,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-1766.0870450_acc-0.05714_epoch-1_ep-8832355.850_dl-8e-05_ap-1.10
1,1629.6734808,0.05714,11596486.594,8e-05,1.1,0.352,0.492,0.508,0.354,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-1629.6734808_acc-0.05714_epoch-1_ep-11596486.594_dl-8e-05_ap-1.10
1,1516.0010545,0.06286,14446996.423,8e-05,1.1,0.344,0.49,0.508,0.344,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-1516.0010545_acc-0.06286_epoch-1_ep-14446996.423_dl-8e-05_ap-1.10
1,1439.9471195,0.01714,17605231.744,8e-05,1.1,0.336,0.496,0.508,0.338,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-1439.9471195_acc-0.01714_epoch-1_ep-17605231.744_dl-8e-05_ap-1.10
1,1365.3120797,0.01714,20455741.573,8e-05,1.1,0.336,0.49,0.508,0.332,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-1365.3120797_acc-0.01714_epoch-1_ep-20455741.573_dl-8e-05_ap-1.10
1,1353.973389,0.05714,23570787.352,8e-05,1.1,0.342,0.492,0.508,0.344,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-1353.9733890_acc-0.05714_epoch-1_ep-23570787.352_dl-8e-05_ap-1.10
1,1262.6198265,0.06286,26480682.803,8e-05,1.1,0.336,0.492,0.508,0.332,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-1262.6198265_acc-0.06286_epoch-1_ep-26480682.803_dl-8e-05_ap-1.10
1,1232.1346669,0.06286,29358186.096,8e-05,1.1,0.342,0.484,0.508,0.338,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-1232.1346669_acc-0.06286_epoch-1_ep-29358186.096_dl-8e-05_ap-1.10
1,1183.028657,0.05714,32419244.946,8e-05,1.1,0.344,0.486,0.508,0.342,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-1183.0286570_acc-0.05714_epoch-1_ep-32419244.946_dl-8e-05_ap-1.10
1,1093.3405834,0.08,35312944.318,8e-05,1.1,0.34,0.486,0.506,0.34,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-1093.3405834_acc-0.08000_epoch-1_ep-35312944.318_dl-8e-05_ap-1.10
1,1027.4230804,0.08,38417192.712,8e-05,1.1,0.34,0.486,0.506,0.336,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-1027.4230804_acc-0.08000_epoch-1_ep-38417192.712_dl-8e-05_ap-1.10
1,960.3009124,0.08,41445859.405,8e-05,1.1,0.334,0.492,0.504,0.336,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-960.3009124_acc-0.08000_epoch-1_ep-41445859.405_dl-8e-05_ap-1.10
1,878.417905,0.07429,44523114.334,8e-05,1.1,0.332,0.49,0.502,0.33,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-878.4179050_acc-0.07429_epoch-1_ep-44523114.334_dl-8e-05_ap-1.10
1,831.748333,0.08571,47373624.163,8e-05,1.1,0.332,0.492,0.504,0.332,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-831.7483330_acc-0.08571_epoch-1_ep-47373624.163_dl-8e-05_ap-1.10
1,787.2768989,0.10857,50099964.056,8e-05,1.1,0.328,0.49,0.506,0.326,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-787.2768989_acc-0.10857_epoch-1_ep-50099964.056_dl-8e-05_ap-1.10
1,755.3497564,0.11429,53015258.199,8e-05,1.1,0.33,0.492,0.504,0.332,1000,model/partialdp/20210423/183122/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.01_norm-0.25_dl-8e-05.pt_ppl-755.3497564_acc-0.11429_epoch-1_ep-53015258.199_dl-8e-05_ap-1.10
