epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,50434.7282047,0.0,0.152,8e-05,63.0,0.53,0.51,0.514,0.558,1000,model/partialdp/20210423/111019/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.005_dl-8e-05.pt_ppl-50434.7282047_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,3148.1983657,0.06286,147.28,8e-05,1.1,0.366,0.486,0.508,0.37,1000,model/partialdp/20210423/111019/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.005_dl-8e-05.pt_ppl-3148.1983657_acc-0.06286_epoch-1_ep-147.280_dl-8e-05_ap-1.10
1,2205.6981861,0.06286,196.965,8e-05,1.1,0.358,0.492,0.514,0.36,1000,model/partialdp/20210423/111019/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.005_dl-8e-05.pt_ppl-2205.6981861_acc-0.06286_epoch-1_ep-196.965_dl-8e-05_ap-1.10
1,1869.0404037,0.06286,251.253,8e-05,1.1,0.352,0.486,0.51,0.352,1000,model/partialdp/20210423/111019/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.005_dl-8e-05.pt_ppl-1869.0404037_acc-0.06286_epoch-1_ep-251.253_dl-8e-05_ap-1.10
1,1719.7722847,0.06286,300.362,8e-05,1.1,0.356,0.492,0.512,0.352,1000,model/partialdp/20210423/111019/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.005_dl-8e-05.pt_ppl-1719.7722847_acc-0.06286_epoch-1_ep-300.362_dl-8e-05_ap-1.10
1,1595.9490478,0.05714,351.006,8e-05,1.1,0.352,0.496,0.508,0.35,1000,model/partialdp/20210423/111019/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.005_dl-8e-05.pt_ppl-1595.9490478_acc-0.05714_epoch-1_ep-351.006_dl-8e-05_ap-1.10
1,1511.5470739,0.06286,407.116,8e-05,1.1,0.348,0.494,0.51,0.352,1000,model/partialdp/20210423/111019/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.005_dl-8e-05.pt_ppl-1511.5470739_acc-0.06286_epoch-1_ep-407.116_dl-8e-05_ap-1.10
1,1431.1539001,0.01714,457.76,8e-05,1.1,0.354,0.498,0.51,0.35,1000,model/partialdp/20210423/111019/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.005_dl-8e-05.pt_ppl-1431.1539001_acc-0.01714_epoch-1_ep-457.760_dl-8e-05_ap-1.10
1,1389.4807972,0.05714,513.103,8e-05,1.1,0.348,0.496,0.508,0.348,1000,model/partialdp/20210423/111019/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.005_dl-8e-05.pt_ppl-1389.4807972_acc-0.05714_epoch-1_ep-513.103_dl-8e-05_ap-1.10
1,1313.2845637,0.06286,564.802,8e-05,1.1,0.35,0.494,0.506,0.352,1000,model/partialdp/20210423/111019/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.005_dl-8e-05.pt_ppl-1313.2845637_acc-0.06286_epoch-1_ep-564.802_dl-8e-05_ap-1.10
