epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,50434.7282047,0.0,0.152,8e-05,63.0,0.53,0.51,0.514,0.558,1000,model/partialdp/20210423/111038/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.25_dl-8e-05.pt_ppl-50434.7282047_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,2908.3812323,0.01714,147.28,8e-05,1.1,0.358,0.496,0.512,0.36,1000,model/partialdp/20210423/111038/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.25_dl-8e-05.pt_ppl-2908.3812323_acc-0.01714_epoch-1_ep-147.280_dl-8e-05_ap-1.10
1,2188.6033922,0.01714,196.965,8e-05,1.1,0.356,0.5,0.51,0.356,1000,model/partialdp/20210423/111038/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.25_dl-8e-05.pt_ppl-2188.6033922_acc-0.01714_epoch-1_ep-196.965_dl-8e-05_ap-1.10
1,1851.4751699,0.06286,251.253,8e-05,1.1,0.356,0.492,0.51,0.354,1000,model/partialdp/20210423/111038/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.25_dl-8e-05.pt_ppl-1851.4751699_acc-0.06286_epoch-1_ep-251.253_dl-8e-05_ap-1.10
1,1715.001599,0.06286,300.362,8e-05,1.1,0.354,0.488,0.51,0.35,1000,model/partialdp/20210423/111038/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.25_dl-8e-05.pt_ppl-1715.0015990_acc-0.06286_epoch-1_ep-300.362_dl-8e-05_ap-1.10
1,1571.5508289,0.08,351.006,8e-05,1.1,0.35,0.48,0.508,0.348,1000,model/partialdp/20210423/111038/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.25_dl-8e-05.pt_ppl-1571.5508289_acc-0.08000_epoch-1_ep-351.006_dl-8e-05_ap-1.10
1,1420.7203315,0.05143,407.116,8e-05,1.1,0.346,0.488,0.506,0.346,1000,model/partialdp/20210423/111038/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.25_dl-8e-05.pt_ppl-1420.7203315_acc-0.05143_epoch-1_ep-407.116_dl-8e-05_ap-1.10
1,1208.6576576,0.06857,457.76,8e-05,1.1,0.35,0.472,0.506,0.35,1000,model/partialdp/20210423/111038/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.25_dl-8e-05.pt_ppl-1208.6576576_acc-0.06857_epoch-1_ep-457.760_dl-8e-05_ap-1.10
1,1072.8715471,0.14857,513.103,8e-05,1.1,0.342,0.48,0.508,0.342,1000,model/partialdp/20210423/111038/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.25_dl-8e-05.pt_ppl-1072.8715471_acc-0.14857_epoch-1_ep-513.103_dl-8e-05_ap-1.10
1,929.2898224,0.17714,564.802,8e-05,1.1,0.35,0.474,0.506,0.346,1000,model/partialdp/20210423/111038/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.1_norm-0.25_dl-8e-05.pt_ppl-929.2898224_acc-0.17714_epoch-1_ep-564.802_dl-8e-05_ap-1.10
