epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,50434.7282047,0.0,0.152,8e-05,63.0,0.53,0.51,0.514,0.558,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-50434.7282047_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,3151.1248414,0.06286,3.284,8e-05,4.0,0.366,0.484,0.508,0.366,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-3151.1248414_acc-0.06286_epoch-1_ep-3.284_dl-8e-05_ap-4.00
1,2203.4035804,0.06286,3.383,8e-05,3.9,0.356,0.5,0.514,0.36,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-2203.4035804_acc-0.06286_epoch-1_ep-3.383_dl-8e-05_ap-3.90
1,1866.6148123,0.06286,3.452,8e-05,3.9,0.35,0.486,0.51,0.348,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-1866.6148123_acc-0.06286_epoch-1_ep-3.452_dl-8e-05_ap-3.90
1,1718.3573806,0.06286,3.503,8e-05,3.8,0.356,0.488,0.51,0.346,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-1718.3573806_acc-0.06286_epoch-1_ep-3.503_dl-8e-05_ap-3.80
1,1596.918049,0.05714,3.536,8e-05,3.8,0.354,0.496,0.508,0.35,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-1596.9180490_acc-0.05714_epoch-1_ep-3.536_dl-8e-05_ap-3.80
1,1511.7336341,0.05714,3.573,8e-05,3.8,0.35,0.5,0.51,0.352,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-1511.7336341_acc-0.05714_epoch-1_ep-3.573_dl-8e-05_ap-3.80
1,1429.2879593,0.01714,3.606,8e-05,3.8,0.352,0.494,0.508,0.352,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-1429.2879593_acc-0.01714_epoch-1_ep-3.606_dl-8e-05_ap-3.80
1,1384.7362486,0.05714,3.642,8e-05,3.8,0.348,0.496,0.506,0.346,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-1384.7362486_acc-0.05714_epoch-1_ep-3.642_dl-8e-05_ap-3.80
1,1300.2356884,0.06286,3.662,8e-05,3.7,0.346,0.49,0.506,0.348,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-1300.2356884_acc-0.06286_epoch-1_ep-3.662_dl-8e-05_ap-3.70
1,1231.2942298,0.08571,3.68,8e-05,3.7,0.342,0.494,0.506,0.342,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-1231.2942298_acc-0.08571_epoch-1_ep-3.680_dl-8e-05_ap-3.70
1,1135.8694417,0.08,3.7,8e-05,3.7,0.34,0.492,0.506,0.342,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-1135.8694417_acc-0.08000_epoch-1_ep-3.700_dl-8e-05_ap-3.70
1,1036.1649737,0.08,3.718,8e-05,3.7,0.342,0.492,0.506,0.342,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-1036.1649737_acc-0.08000_epoch-1_ep-3.718_dl-8e-05_ap-3.70
1,961.6547996,0.10286,3.738,8e-05,3.7,0.344,0.49,0.506,0.34,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-961.6547996_acc-0.10286_epoch-1_ep-3.738_dl-8e-05_ap-3.70
1,904.0448275,0.11429,3.757,8e-05,3.7,0.34,0.496,0.508,0.344,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-904.0448275_acc-0.11429_epoch-1_ep-3.757_dl-8e-05_ap-3.70
1,844.8589987,0.11429,3.777,8e-05,3.7,0.346,0.496,0.506,0.344,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-844.8589987_acc-0.11429_epoch-1_ep-3.777_dl-8e-05_ap-3.70
1,806.3676857,0.11429,3.795,8e-05,3.7,0.348,0.498,0.508,0.348,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-806.3676857_acc-0.11429_epoch-1_ep-3.795_dl-8e-05_ap-3.70
1,765.4972172,0.11429,3.812,8e-05,3.7,0.35,0.502,0.506,0.348,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-765.4972172_acc-0.11429_epoch-1_ep-3.812_dl-8e-05_ap-3.70
1,737.6980332,0.14286,3.827,8e-05,3.6,0.356,0.496,0.506,0.352,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-737.6980332_acc-0.14286_epoch-1_ep-3.827_dl-8e-05_ap-3.60
1,700.0471688,0.16,3.838,8e-05,3.6,0.348,0.496,0.506,0.346,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-700.0471688_acc-0.16000_epoch-1_ep-3.838_dl-8e-05_ap-3.60
1,667.5830262,0.14857,3.849,8e-05,3.6,0.35,0.498,0.506,0.348,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-667.5830262_acc-0.14857_epoch-1_ep-3.849_dl-8e-05_ap-3.60
1,644.2621339,0.15429,3.86,8e-05,3.6,0.35,0.498,0.506,0.354,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-644.2621339_acc-0.15429_epoch-1_ep-3.860_dl-8e-05_ap-3.60
1,632.6038189,0.17143,3.87,8e-05,3.6,0.354,0.498,0.506,0.356,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-632.6038189_acc-0.17143_epoch-1_ep-3.870_dl-8e-05_ap-3.60
1,605.8957913,0.2,3.881,8e-05,3.6,0.356,0.5,0.506,0.358,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-605.8957913_acc-0.20000_epoch-1_ep-3.881_dl-8e-05_ap-3.60
1,594.310599,0.2,3.892,8e-05,3.6,0.354,0.5,0.506,0.356,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-594.3105990_acc-0.20000_epoch-1_ep-3.892_dl-8e-05_ap-3.60
1,578.6038444,0.18286,3.903,8e-05,3.6,0.356,0.496,0.506,0.352,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-578.6038444_acc-0.18286_epoch-1_ep-3.903_dl-8e-05_ap-3.60
1,571.1316828,0.18286,3.915,8e-05,3.6,0.356,0.498,0.506,0.352,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-571.1316828_acc-0.18286_epoch-1_ep-3.915_dl-8e-05_ap-3.60
1,559.0203491,0.20571,3.926,8e-05,3.6,0.356,0.498,0.506,0.354,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-559.0203491_acc-0.20571_epoch-1_ep-3.926_dl-8e-05_ap-3.60
1,548.9384875,0.20571,3.937,8e-05,3.6,0.358,0.494,0.508,0.356,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-548.9384875_acc-0.20571_epoch-1_ep-3.937_dl-8e-05_ap-3.60
1,540.2258148,0.20571,3.949,8e-05,3.6,0.36,0.496,0.508,0.356,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-540.2258148_acc-0.20571_epoch-1_ep-3.949_dl-8e-05_ap-3.60
1,528.8940418,0.22286,3.96,8e-05,3.6,0.358,0.498,0.506,0.358,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-528.8940418_acc-0.22286_epoch-1_ep-3.960_dl-8e-05_ap-3.60
1,525.2998713,0.21714,3.97,8e-05,3.6,0.354,0.496,0.508,0.352,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-525.2998713_acc-0.21714_epoch-1_ep-3.970_dl-8e-05_ap-3.60
1,512.4154893,0.21143,3.981,8e-05,3.6,0.356,0.492,0.506,0.354,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-512.4154893_acc-0.21143_epoch-1_ep-3.981_dl-8e-05_ap-3.60
1,507.972643,0.20571,3.992,8e-05,3.6,0.358,0.5,0.508,0.354,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-507.9726430_acc-0.20571_epoch-1_ep-3.992_dl-8e-05_ap-3.60
1,499.3366943,0.21714,4.004,8e-05,3.6,0.362,0.496,0.506,0.36,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-499.3366943_acc-0.21714_epoch-1_ep-4.004_dl-8e-05_ap-3.60
1,491.0921931,0.21714,4.014,8e-05,3.6,0.356,0.498,0.506,0.356,1000,model/partialdp/20210417/000742/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.45_norm-0.01_dl-8e-05.pt_ppl-491.0921931_acc-0.21714_epoch-1_ep-4.014_dl-8e-05_ap-3.60
