epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
0,50434.7282047,0.0,0.152,8e-05,63.0,0.53,0.51,0.514,0.558,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-50434.7282047_acc-0.00000_epoch-0_ep-0.152_dl-8e-05_ap-63.00
1,3148.9086818,0.06286,65612.831,8e-05,1.1,0.368,0.486,0.508,0.37,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-3148.9086818_acc-0.06286_epoch-1_ep-65612.831_dl-8e-05_ap-1.10
1,2205.8621283,0.06286,127095.768,8e-05,1.1,0.358,0.494,0.514,0.36,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-2205.8621283_acc-0.06286_epoch-1_ep-127095.768_dl-8e-05_ap-1.10
1,1869.1259306,0.06286,194275.965,8e-05,1.1,0.352,0.486,0.51,0.35,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-1869.1259306_acc-0.06286_epoch-1_ep-194275.965_dl-8e-05_ap-1.10
1,1719.7401584,0.06286,255046.744,8e-05,1.1,0.356,0.492,0.512,0.352,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-1719.7401584_acc-0.06286_epoch-1_ep-255046.744_dl-8e-05_ap-1.10
1,1595.9625765,0.05714,317716.61,8e-05,1.1,0.352,0.496,0.508,0.35,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-1595.9625765_acc-0.05714_epoch-1_ep-317716.610_dl-8e-05_ap-1.10
1,1511.5733914,0.06286,387151.973,8e-05,1.1,0.348,0.494,0.51,0.352,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-1511.5733914_acc-0.06286_epoch-1_ep-387151.973_dl-8e-05_ap-1.10
1,1431.1654471,0.01714,449821.839,8e-05,1.1,0.354,0.498,0.508,0.35,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-1431.1654471_acc-0.01714_epoch-1_ep-449821.839_dl-8e-05_ap-1.10
1,1389.5170811,0.05714,518307.658,8e-05,1.1,0.348,0.496,0.508,0.348,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-1389.5170811_acc-0.05714_epoch-1_ep-518307.658_dl-8e-05_ap-1.10
1,1313.2915025,0.06286,582283.146,8e-05,1.1,0.35,0.494,0.506,0.352,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-1313.2915025_acc-0.06286_epoch-1_ep-582283.146_dl-8e-05_ap-1.10
1,1263.1649256,0.06286,645546.477,8e-05,1.1,0.346,0.496,0.506,0.352,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-1263.1649256_acc-0.06286_epoch-1_ep-645546.477_dl-8e-05_ap-1.10
1,1182.3647381,0.08571,712845.367,8e-05,1.1,0.346,0.496,0.506,0.348,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-1182.3647381_acc-0.08571_epoch-1_ep-712845.367_dl-8e-05_ap-1.10
1,1086.8804084,0.08,776464.776,8e-05,1.1,0.344,0.496,0.508,0.344,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-1086.8804084_acc-0.08000_epoch-1_ep-776464.776_dl-8e-05_ap-1.10
1,1009.4517175,0.08,844713.21,8e-05,1.1,0.344,0.494,0.506,0.342,1000,model/partialdp/20210423/111051/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-True_0hidden-False_sigma-0.05_norm-0.005_dl-8e-05.pt_ppl-1009.4517175_acc-0.08000_epoch-1_ep-844713.210_dl-8e-05_ap-1.10
