epoch,model_ppl,model_acc,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,epsilon,delta,alpha,model_path
10,527.4259385,0.25714,0.055209006446514,962455,27418.65076301033,1000000,3.32,8e-05,4.1,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-527.4259385_acc-0.25714_epoch-10
11,517.7321107,0.24571,0.0944858147592881,936606,26467.00940565477,1000000,3.35,8e-05,4.1,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-517.7321107_acc-0.24571_epoch-11
12,510.7053114,0.22857,0.0470447548485744,967917,38693.745015109846,1000000,3.38,8e-05,4.1,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-510.7053114_acc-0.22857_epoch-12
13,504.3870219,0.24571,0.1937683440504933,874319,31130.987420643614,1000000,3.40,8e-05,4.1,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-504.3870219_acc-0.24571_epoch-13
14,501.9516717,0.25143,0.3858649929864413,765320,28767.79014351911,1000000,3.43,8e-05,4.1,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-501.9516717_acc-0.25143_epoch-14
15,496.0247848,0.25143,0.2187762734494462,859294,30043.889857170157,1000000,3.46,8e-05,4.1,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-496.0247848_acc-0.25143_epoch-15
16,492.3442827,0.24,0.271569193877692,828418,29327.2357994538,1000000,3.49,8e-05,4.1,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-492.3442827_acc-0.24000_epoch-16
17,491.9161708,0.24571,0.134570478581061,910941,30833.88882772736,1000000,3.51,8e-05,4.0,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-491.9161708_acc-0.24571_epoch-17
18,492.3987714,0.21143,0.2208798274554126,858042,23916.998905387267,1000000,3.54,8e-05,4.0,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-492.3987714_acc-0.21143_epoch-18
19,488.3236041,0.21143,0.2180863979194356,859705,24393.454746808053,1000000,3.56,8e-05,4.0,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-488.3236041_acc-0.21143_epoch-19
20,484.0380766,0.22286,0.19528060833332,873403,27229.843279542827,1000000,3.58,8e-05,4.0,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-484.0380766_acc-0.22286_epoch-20
21,480.6975129,0.22857,0.2013090749426318,869761,26472.97414343927,1000000,3.60,8e-05,4.0,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-480.6975129_acc-0.22857_epoch-21
22,477.3065916,0.22286,0.2209201811504861,858018,24827.22907761569,1000000,3.62,8e-05,4.0,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-477.3065916_acc-0.22286_epoch-22
23,473.7785988,0.22857,0.270702184388977,828916,23484.627929043523,1000000,3.64,8e-05,4.0,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-473.7785988_acc-0.22857_epoch-23
24,470.9399119,0.24,0.2846091349551685,820964,22648.49739808377,1000000,3.67,8e-05,4.0,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-470.9399119_acc-0.24000_epoch-24
25,468.2369332,0.24,0.2251248267021672,855521,23201.17856512041,1000000,3.69,8e-05,4.0,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-468.2369332_acc-0.24000_epoch-25
26,465.5239332,0.24,0.2033922791810027,868506,24354.48314033812,1000000,3.71,8e-05,4.0,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-465.5239332_acc-0.24000_epoch-26
27,462.6580993,0.24571,0.237319519569553,848320,23993.380968883757,1000000,3.73,8e-05,4.0,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-462.6580993_acc-0.24571_epoch-27
28,459.6162145,0.25143,0.2431970160577137,844871,23638.995089945616,1000000,3.75,8e-05,4.0,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-459.6162145_acc-0.25143_epoch-28
29,457.2598091,0.24571,0.2365017389478438,848801,23983.935884453927,1000000,3.78,8e-05,4.0,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-457.2598091_acc-0.24571_epoch-29
30,454.9060054,0.24571,0.3183258582071673,802000,23043.004604159163,1000000,3.79,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-454.9060054_acc-0.24571_epoch-30
31,452.0698532,0.25143,0.2490025413425947,841478,25051.25847144864,1000000,3.81,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-452.0698532_acc-0.25143_epoch-31
32,449.7563013,0.25143,0.261194124101717,834397,25092.6919406809,1000000,3.83,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-449.7563013_acc-0.25143_epoch-32
33,447.5586837,0.25143,0.2641174105866994,832708,24854.706314248928,1000000,3.85,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-447.5586837_acc-0.25143_epoch-33
34,445.0190052,0.26286,0.2594385011956035,835413,24292.16569715132,1000000,3.87,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-445.0190052_acc-0.26286_epoch-34
35,442.3806243,0.25714,0.2586512385373893,835869,24571.280567018195,1000000,3.88,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-442.3806243_acc-0.25714_epoch-35
36,440.5076597,0.25143,0.2514752211139139,840037,24539.793417847064,1000000,3.90,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-440.5076597_acc-0.25143_epoch-36
37,438.2049733,0.25714,0.2907146585800824,817497,23890.57784682085,1000000,3.92,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-438.2049733_acc-0.25714_epoch-37
38,436.9000242,0.26286,0.2980021251349356,813378,24226.743164973526,1000000,3.94,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-436.9000242_acc-0.26286_epoch-38
39,434.9323469,0.26286,0.3763559726299235,770381,22228.659385227027,1000000,3.96,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-434.9323469_acc-0.26286_epoch-39
40,433.3856314,0.26857,0.4649165184698631,724513,22193.645206815625,1000000,3.97,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-433.3856314_acc-0.26857_epoch-40
41,431.692385,0.26857,0.503132740215559,705573,22451.61967713012,1000000,3.99,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-431.6923850_acc-0.26857_epoch-41
42,429.9712565,0.27429,0.491563233916036,711254,21669.85317730961,1000000,4.01,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-429.9712565_acc-0.27429_epoch-42
43,428.3534322,0.27429,0.5882635539542562,665143,21498.208852769047,1000000,4.03,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-428.3534322_acc-0.27429_epoch-43
44,426.8093134,0.25714,0.5369174778492969,689242,21789.878773431235,1000000,4.05,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-426.8093134_acc-0.25714_epoch-44
45,425.0263937,0.26857,0.5648984459013242,676003,21113.387192944032,1000000,4.06,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-425.0263937_acc-0.26857_epoch-45
46,423.4240542,0.26857,0.5672308272783546,674911,21270.37895592836,1000000,4.08,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-423.4240542_acc-0.26857_epoch-46
47,421.2872032,0.26286,0.5171166178011539,698767,21998.03742962316,1000000,4.10,8e-05,3.9,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-421.2872032_acc-0.26286_epoch-47
48,420.0350604,0.27429,0.4590443070130767,727468,21333.149189319804,1000000,4.12,8e-05,3.8,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-420.0350604_acc-0.27429_epoch-48
49,418.5335287,0.27429,0.446936422552028,733599,21862.1316878291,1000000,4.13,8e-05,3.8,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-418.5335287_acc-0.27429_epoch-49
50,417.3482872,0.26286,0.4463288714136375,733908,22690.24405498029,1000000,4.15,8e-05,3.8,model/dp/20210409/222642/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-False__sigma-0.5__maxgradnorm-0.1__delta-8e-05.pt_ppl-417.3482872_acc-0.26286_epoch-50
