epoch,model_ppl,model_acc,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,epsilon,delta,alpha,model_path
29,83.1283207,0.3389,19.93156856932417,1,49.657501371111536,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-83.1283207_acc-0.33890_epoch-29
30,82.7512036,0.34011,19.93156856932417,1,49.49687975534094,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-82.7512036_acc-0.34011_epoch-30
31,82.4131824,0.34065,19.93156856932417,1,39.98991470204025,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-82.4131824_acc-0.34065_epoch-31
32,82.0603266,0.33796,19.93156856932417,1,40.43352410119736,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-82.0603266_acc-0.33796_epoch-32
33,81.5910004,0.33944,19.93156856932417,1,40.76773387141584,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-81.5910004_acc-0.33944_epoch-33
34,81.1821681,0.34173,19.93156856932417,1,34.93973839113038,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-81.1821681_acc-0.34173_epoch-34
35,81.0146858,0.34038,19.93156856932417,1,33.89154621692102,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-81.0146858_acc-0.34038_epoch-35
36,80.7581264,0.34011,19.93156856932417,1,31.190262574421705,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-80.7581264_acc-0.34011_epoch-36
37,80.12002,0.34025,19.93156856932417,1,28.67139165867925,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-80.1200200_acc-0.34025_epoch-37
38,80.0807744,0.33984,19.93156856932417,1,28.76106142675054,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-80.0807744_acc-0.33984_epoch-38
39,79.6918497,0.34186,19.93156856932417,1,26.023442767263152,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-79.6918497_acc-0.34186_epoch-39
40,79.4828394,0.34011,19.93156856932417,1,25.380025842557128,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-79.4828394_acc-0.34011_epoch-40
41,79.0328978,0.34375,19.93156856932417,1,24.04679262790041,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-79.0328978_acc-0.34375_epoch-41
42,78.9865234,0.34092,19.93156856932417,1,24.370573609810712,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-78.9865234_acc-0.34092_epoch-42
43,78.4613184,0.34294,19.93156856932417,1,20.8376612470524,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-78.4613184_acc-0.34294_epoch-43
44,78.117016,0.34321,19.93156856932417,1,19.596899418300747,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-78.1170160_acc-0.34321_epoch-44
46,77.5840325,0.34375,19.93156856932417,1,17.982626737506813,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-77.5840325_acc-0.34375_epoch-46
47,77.5482594,0.34321,19.93156856932417,1,18.022447657149147,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-77.5482594_acc-0.34321_epoch-47
48,77.4637252,0.34348,19.93156856932417,1,17.243212158246315,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-77.4637252_acc-0.34348_epoch-48
49,77.3819821,0.34429,19.93156856932417,1,17.37871286218192,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-77.3819821_acc-0.34429_epoch-49
50,77.3702264,0.34388,19.93156856932417,1,16.847391332600264,1000000,0,0,0,model/nodp/20210409/185850/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-256__bptt-35__lr-20.0__dp-False_partial-False.pt_ppl-77.3702264_acc-0.34388_epoch-50
