epoch,model_ppl,model_acc,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,epsilon,delta,alpha,model_path
1,594.9607843,0.21143,0.2612840363136079,834345,23471.113818791186,1000000,2.88,8e-05,4.5,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-594.9607843_acc-0.21143_epoch-1
1,479.3104533,0.24,0.0835676880645444,943721,25188.920065017857,1000000,2.95,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-479.3104533_acc-0.24000_epoch-1
1,1347.0234134,0.08,0.0446098183909704,969552,21558.670027724536,1000000,2.75,8e-05,4.6,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1347.0234134_acc-0.08000_epoch-1
1,484.6360769,0.22286,0.0409183488961204,972036,29337.82183886053,1000000,2.95,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-484.6360769_acc-0.22286_epoch-1
1,538.0961211,0.23429,0.0997093226542134,933221,24633.694828661544,1000000,2.91,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-538.0961211_acc-0.23429_epoch-1
1,501.4926315,0.23429,0.0754379177402384,949054,25436.557673124174,1000000,2.93,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-501.4926315_acc-0.23429_epoch-1
1,1729.0200524,0.06286,0.0987604332935951,933835,18783.210251547684,1000000,2.67,8e-05,4.7,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1729.0200524_acc-0.06286_epoch-1
1,656.8884743,0.2,0.247057920631093,842613,26515.803534688537,1000000,2.85,8e-05,4.5,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-656.8884743_acc-0.20000_epoch-1
1,1103.5171972,0.10286,0.0569923883631737,961266,22167.157272708348,1000000,2.78,8e-05,4.6,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1103.5171972_acc-0.10286_epoch-1
1,1423.7253984,0.05714,0.0341041820102852,976638,21539.85120625669,1000000,2.73,8e-05,4.6,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1423.7253984_acc-0.05714_epoch-1
1,457.4854176,0.24,0.1240359755600941,917617,26907.421991699048,1000000,2.99,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-457.4854176_acc-0.24000_epoch-1
1,444.4596182,0.25143,0.1897938343112351,876731,26665.972165244275,1000000,3.00,8e-05,4.3,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-444.4596182_acc-0.25143_epoch-1
1,459.5615915,0.25714,0.1217235232080504,919089,25614.3929299827,1000000,2.98,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-459.5615915_acc-0.25714_epoch-1
1,459.3955054,0.25143,0.1191092015763111,920756,26422.88905670175,1000000,2.97,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-459.3955054_acc-0.25143_epoch-1
1,512.0742031,0.23429,0.0888008398114372,940304,26798.35927253873,1000000,2.93,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-512.0742031_acc-0.23429_epoch-1
1,915.2885798,0.12571,0.0968398388778837,935079,23745.359088667366,1000000,2.80,8e-05,4.5,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-915.2885798_acc-0.12571_epoch-1
1,497.014958,0.23429,0.0703816816279427,952386,28334.028821962387,1000000,2.94,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-497.0149580_acc-0.23429_epoch-1
1,541.5423728,0.20571,0.1173491258727139,921880,25441.16368107451,1000000,2.91,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-541.5423728_acc-0.20571_epoch-1
1,451.115179,0.24,0.1376335164293749,909009,27844.293151581704,1000000,2.99,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-451.1151790_acc-0.24000_epoch-1
1,438.1537452,0.24571,0.2487539635312252,841623,24198.68425191216,1000000,3.01,8e-05,4.3,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-438.1537452_acc-0.24571_epoch-1
1,1519.2099591,0.05714,0.0264239887495598,981851,21150.27848132024,1000000,2.72,8e-05,4.6,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1519.2099591_acc-0.05714_epoch-1
1,740.1058616,0.15429,0.1902892265901812,876430,24514.14380298227,1000000,2.82,8e-05,4.5,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-740.1058616_acc-0.15429_epoch-1
1,491.2609263,0.23429,0.0829227080051815,944143,27775.48484986235,1000000,2.94,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-491.2609263_acc-0.23429_epoch-1
1,522.9622908,0.22286,0.0776301043011074,947613,26532.903356073024,1000000,2.92,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-522.9622908_acc-0.22286_epoch-1
1,1886.4992528,0.06286,0.1347795476034079,910809,18090.23486231936,1000000,2.64,8e-05,4.7,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1886.4992528_acc-0.06286_epoch-1
1,601.9407395,0.21143,0.2625035917225524,833640,22099.366214727062,1000000,2.87,8e-05,4.5,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-601.9407395_acc-0.21143_epoch-1
1,1607.670384,0.05714,0.0543368672328838,963037,19549.78949725752,1000000,2.70,8e-05,4.6,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1607.6703840_acc-0.05714_epoch-1
1,997.0987889,0.10857,0.0795740617980875,946337,23295.331875926408,1000000,2.79,8e-05,4.5,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-997.0987889_acc-0.10857_epoch-1
1,474.3709626,0.23429,0.0992487088292186,933519,25740.61419720791,1000000,2.96,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-474.3709626_acc-0.23429_epoch-1
1,471.6434329,0.24,0.0886857729680343,940379,27940.915427037457,1000000,2.96,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-471.6434329_acc-0.24000_epoch-1
1,567.9435054,0.21143,0.1474289940086848,902858,24645.26761335074,1000000,2.89,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-567.9435054_acc-0.21143_epoch-1
1,3126.0932961,0.06286,0.5139364665386879,700309,38231.79063600053,1000000,2.55,8e-05,4.8,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-3126.0932961_acc-0.06286_epoch-1
1,616.6489446,0.20571,0.2099286315827022,864580,21416.55578218817,1000000,2.87,8e-05,4.5,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-616.6489446_acc-0.20571_epoch-1
1,1224.6126353,0.10286,0.0345488894036201,976337,22349.82975493237,1000000,2.76,8e-05,4.6,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1224.6126353_acc-0.10286_epoch-1
1,2224.8023404,0.06286,0.1375652724191169,909052,22605.139806963536,1000000,2.61,8e-05,4.8,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-2224.8023404_acc-0.06286_epoch-1
1,514.842598,0.23429,0.0940484234921079,936890,26447.280176231427,1000000,2.92,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-514.8425980_acc-0.23429_epoch-1
1,455.8842549,0.25143,0.1063302541909507,928948,28783.49906754981,1000000,2.98,8e-05,4.4,model/partialdp/20210413/145857/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-455.8842549_acc-0.25143_epoch-1
