epoch,model_ppl,model_acc,canary_exposure,canary_rank,canary_ppl,TOTAL_CANDIDATES,model_path
0,49589.6312025,0.0,2.633523906489902,161150,50983.259267455534,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-49589.6312025_acc-0.00000_epoch-0
1,3121.7640471,0.06286,3.071051388264422,118993,31763.3773278133,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-3121.7640471_acc-0.06286_epoch-1
1,2180.8592093,0.06286,2.1862028045747444,219729,17651.164333498447,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-2180.8592093_acc-0.06286_epoch-1
1,1885.6418629,0.06286,1.852151496751322,276979,16012.546027855846,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1885.6418629_acc-0.06286_epoch-1
1,1716.9300901,0.01714,1.9782644478764269,253795,15727.922034541914,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1716.9300901_acc-0.01714_epoch-1
1,1659.556885,0.01714,1.6128271838304507,326957,16589.685964351305,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1659.5568850_acc-0.01714_epoch-1
1,1542.4031142,0.06286,1.5781632565480805,334908,17307.013925732812,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1542.4031142_acc-0.06286_epoch-1
1,1442.4439698,0.06286,1.8906046692223875,269694,17901.5258460488,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1442.4439698_acc-0.06286_epoch-1
1,1391.130259,0.06286,1.475338502174317,359649,17930.088491427297,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1391.1302590_acc-0.06286_epoch-1
1,1335.4687349,0.06286,1.1788971915178088,441689,19533.04225840953,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1335.4687349_acc-0.06286_epoch-1
1,1233.8344012,0.08,1.022050455027557,492416,19401.81323787168,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1233.8344012_acc-0.08000_epoch-1
1,1114.7407188,0.10286,0.9604264060832435,513905,22371.506407196368,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-1114.7407188_acc-0.10286_epoch-1
1,998.8655027,0.10286,0.7612253666938464,589995,21014.987339696043,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-998.8655027_acc-0.10286_epoch-1
1,887.6108734,0.14286,0.6093081046580338,655511,22695.292710165424,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-887.6108734_acc-0.14286_epoch-1
1,818.1090095,0.15429,0.6624167725641783,631819,25179.421145191125,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-818.1090095_acc-0.15429_epoch-1
1,759.9749837,0.16,0.7649249038113197,588484,24133.429637543504,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-759.9749837_acc-0.16000_epoch-1
1,715.347831,0.16,0.9415976033963247,520656,24192.21018503432,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-715.3478310_acc-0.16000_epoch-1
1,687.9945991,0.20571,0.7350985127627041,600777,24121.379136586012,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-687.9945991_acc-0.20571_epoch-1
1,654.3666175,0.20571,0.48833361011725884,712848,23768.586767052857,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-654.3666175_acc-0.20571_epoch-1
1,636.0781191,0.19429,0.42084882194365036,746985,23250.895972104347,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-636.0781191_acc-0.19429_epoch-1
1,617.7453469,0.21714,0.34376725141922293,787981,24384.443501452137,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-617.7453469_acc-0.21714_epoch-1
1,600.8877445,0.21143,0.2880716891679107,818996,25783.92022900155,1000000,model/partialdp/20210414/002043/data-wikitext-2-add10b__model-LSTM__ebd-200__hid-200__bi-False__nlayer-1__tied-False__ntokens-50258__bs-7__bptt-35__lr-0.1__dp-True_partial-True_zerohidden-False__sigma-0.5__maxgradnorm-0.02__delta-8e-05.pt_ppl-600.8877445_acc-0.21143_epoch-1
